Gene;OverallAverageExpression;case_avg;control_avg
LHPP;3,80965573231258e-02;3,69921320177636e-02;3,90235159967730e-02
FAM53B;7,47891395932632e-02;8,31510249897242e-02;6,77708992843356e-02
EEF1AKMT2;6,64079476725226e-02;7,41607964802922e-02;5,99008797767178e-02
ABRAXAS2;4,82597285494191e-02;4,85461518151072e-02;4,80193297382230e-02
ZRANB1;8,74327188878000e-02;1,04273247357861e-01;7,32982420170398e-02
AL731577.1;5,66005585282885e-03;7,36152223216313e-03;4,23199275921328e-03
CTBP2;1,03795547916552e-01;1,12856297332670e-01;9,61907418511387e-02
EDRF1-DT;4,89754133244028e-03;3,60534678546905e-03;5,98209719831810e-03
EDRF1;7,46661585662616e-02;7,65079616044682e-02;7,31203090704867e-02
UROS;1,03563501891562e-01;9,69974267955290e-02;1,09074495013990e-01
BCCIP;1,06311123170435e-01;1,28814779738679e-01;8,74235084594799e-02
DHX32;2,79492751854971e-02;2,66163412730731e-02;2,90680241362146e-02
ADAM12;1,89439570214425e-03;1,68827842704693e-03;2,06739264001984e-03
DOCK1;5,55062389232243e-03;8,50098853912619e-03;3,07434406923413e-03
PTPRE;3,39802807522550e-01;3,25190748655362e-01;3,52066900568065e-01
MKI67;5,83476676956457e-02;6,87135392277744e-02;4,96474554857605e-02
MGMT;1,14839752918716e-01;7,85153395372002e-02;1,45327310461684e-01
C10orf143;1,26753149457544e-02;7,41505933882285e-03;1,70903166093091e-02
GLRX3;9,41279336126939e-02;9,30561925691952e-02;9,50274599558076e-02
PPP2R2D;1,15614980097060e-01;1,38517197320968e-01;9,63928481897418e-02
BNIP3;3,90544919162036e-02;4,03188373617310e-02;3,79933101671731e-02
AL162274.2;3,86899511771120e-03;3,67771942064872e-03;4,02953532408741e-03
STK32C;3,75160598477014e-02;3,80555182315322e-02;3,70632853363463e-02
LRRC27;1,31465682208056e-02;1,37687557705750e-02;1,26243580332141e-02
PWWP2B;3,82466001933663e-02;4,50347358988960e-02;3,25492286829673e-02
AL451069.2;2,12137869045777e-03;3,49866835902973e-03;9,65401370661901e-04
C10orf91;3,46192028152699e-03;3,47269649123916e-03;3,45287566708975e-03
INPP5A;2,55145290214338e-02;2,94896954661824e-02;2,21781195809218e-02
UTF1;1,69665189325121e-02;2,86795887158717e-03;2,87996256812960e-02
VENTX;1,52388369060886e-02;9,62951607383205e-03;1,99468136008316e-02
ADAM8;6,03077025602202e-02;5,67718466104806e-02;6,32753929286540e-02
TUBGCP2;1,69545920518093e-01;1,75613428376175e-01;1,64453381430874e-01
AL360181.2;2,09406191395796e-03;1,43523322838179e-03;2,64702548838645e-03
ZNF511;1,30191360604223e-01;1,22600465097971e-01;1,36562498965601e-01
FUOM;6,72570306830105e-02;4,80450021181764e-02;8,33819387506400e-02
ECHS1;1,62898833666957e-01;1,65554735037382e-01;1,60669700741702e-01
PAOX;1,37226133503034e-02;9,37734138636036e-03;1,73696572171692e-02
MTG1;5,99513181656318e-02;5,48981685231000e-02;6,41924930713856e-02
SCART1;1,91017410503826e-03;2,06552432586878e-03;1,77978662301237e-03
CYP2E1;1,19379473351412e-03;1,05297102658170e-03;1,31198992151132e-03
LINC01001;1,56686994064557e-02;1,93332796225648e-02;1,25929690695055e-02
BET1L;3,44687596880154e-02;3,61302406574892e-02;3,30742568744020e-02
RIC8A;6,91325097413137e-02;7,57953499975484e-02;6,35403003481974e-02
SIRT3;1,19607480303013e-02;1,35085041176146e-02;1,06616960049091e-02
PSMD13;1,90104609807676e-01;1,84113301017939e-01;1,95133194015390e-01
AC136475.3;8,51623875519249e-03;5,83486116968047e-03;1,07667542025891e-02
PGGHG;5,23551689652811e-02;6,23384992815538e-02;4,39760286253935e-02
IFITM2;6,20801273245600e-01;6,63781695069593e-01;5,84727240340590e-01
IFITM1;1,39171449446319e-01;1,25837076946209e-01;1,50363163532012e-01
AC136475.1;8,18710681466166e-03;5,99225453694942e-03;1,00292751770864e-02
IFITM3;3,31344007568736e-01;4,42242703456485e-01;2,38265274629355e-01
AC136475.5;4,42909844584640e-03;3,01600933168478e-03;5,61512271081818e-03
SIGIRR;1,96255198688253e-01;2,28827193873330e-01;1,68917095053533e-01
ANO9;9,46073702969333e-03;1,18045694787712e-02;7,49352765147672e-03
PTDSS2;1,77852184681576e-02;2,05279416250563e-02;1,54832148764650e-02
RNH1;3,75335991415580e-01;3,94110532754034e-01;3,59578272126706e-01
AC137894.3;2,40404946953897e-03;3,08696001158146e-03;1,83087367648366e-03
HRAS;4,69000604383985e-02;4,28995190624492e-02;5,02577673921560e-02
LRRC56;2,28747663128630e-03;3,25771874049010e-03;1,47313967767115e-03
LMNTD2;5,52021846471639e-03;6,69342067225961e-03;4,53553443317160e-03
AP006284.1;2,04384817715319e-03;2,70348515951116e-03;1,49020618861273e-03
RASSF7;3,53242621131694e-02;3,38940470496740e-02;3,65246604124940e-02
MIR210HG;1,61211457647851e-03;2,21711254377759e-03;1,10433183136762e-03
PHRF1;4,55325734473520e-02;5,08371290851573e-02;4,10803901856738e-02
IRF7;1,52483798456009e-01;2,33364414118893e-01;8,45996347605367e-02
SCT;6,62544557273453e-03;1,68846507431370e-03;1,07691181890886e-02
DRD4;1,84474954577780e-03;1,41259393141571e-03;2,20746343249635e-03
DEAF1;4,41931540625013e-02;5,16606493673338e-02;3,79255871119565e-02
EPS8L2;1,19348070582196e-02;1,25897853406637e-02;1,13850751777436e-02
TMEM80;4,15859728695529e-02;3,24815103923035e-02;4,92274678816699e-02
TALDO1;4,62736123834679e-01;4,52082260410630e-01;4,71678051424374e-01
GATD1;2,79358179270874e-02;2,69589469562587e-02;2,87557185713839e-02
AP006621.3;1,84223134980680e-02;2,04140341360907e-02;1,67506361904826e-02
SLC25A22;1,40454862608062e-02;1,88723148145136e-02;9,99426561931673e-03
PANO1;2,69707463704593e-03;2,46745863765496e-03;2,88979436305203e-03
PIDD1;1,90589657990483e-02;2,39947231175493e-02;1,49163198136765e-02
RPLP2;1,44401127329572e+00;1,41455778543768e+00;1,46873197274603e+00
PNPLA2;1,52828892470456e-01;1,96772762799432e-01;1,15946224573138e-01
CRACR2B;6,19373622364313e-03;8,51171373228065e-03;4,24822723673539e-03
CD151;1,13482758928308e-01;1,47283254505464e-01;8,51135587690096e-02
POLR2L;4,19938527638215e-01;4,45223324552887e-01;3,98716665283500e-01
TSPAN4;4,56004429568379e-02;3,23186714182219e-02;5,67480083642439e-02
AP006623.1;1,13255063807967e-02;9,90213355307649e-03;1,25201619017115e-02
CHID1;6,92084038312267e-02;7,15724394075029e-02;6,72242377028339e-02
AP2A2;6,52521009049400e-02;7,85414473064726e-02;5,40981778155357e-02
TOLLIP;7,60376568200510e-02;7,83849047763923e-02;7,40675807616999e-02
TOLLIP-AS1;4,57239905181179e-03;4,28057014890528e-03;4,81733488536858e-03
MOB2;8,98217272794428e-02;9,75202695818945e-02;8,33602395472720e-02
DUSP8;3,11469440073808e-02;5,67053639009155e-02;9,69542629042924e-03
IFITM10;1,72471990302843e-02;2,44657671537538e-02;1,11885599345708e-02
CTSD;4,93338611796364e-01;5,78184069274650e-01;4,22126704257481e-01
TNNI2;5,95677838387952e-02;6,20790366577454e-02;5,74600563438306e-02
LSP1;4,20044285434910e-01;3,58628501893400e-01;4,71591359715290e-01
LINC01150;5,20747359969730e-03;6,65338211603166e-03;3,99390357915453e-03
TNNT3;3,80084929734663e-03;4,87089359464406e-03;2,90274705561903e-03
MRPL23;1,37509463943813e-01;1,42943237617331e-01;1,32948826286519e-01
IGF2;5,66546393350069e-04;9,40141336759330e-05;9,63148929127137e-04
ASCL2;6,15525523269206e-02;6,43780890420283e-02;5,91810422274499e-02
C11orf21;7,34880045984136e-02;8,25769725278849e-02;6,58595143638830e-02
TSPAN32;7,99491490746121e-02;8,59321006089342e-02;7,49275792212019e-02
CD81;3,41884183615749e-01;3,73712240228789e-01;3,15170477401718e-01
TSSC4;1,11347745401066e-01;1,14499428502945e-01;1,08702496352815e-01
KCNQ1;4,74205199482296e-02;4,00311176801802e-02;5,36225423866685e-02
KCNQ1OT1;8,47025004064738e-02;6,22985587536861e-02;1,03506423078387e-01
CDKN1C;5,15006333924686e-02;2,64614489616292e-02;7,25163499615528e-02
SLC22A18AS;8,40894502562524e-03;1,14648386787723e-02;5,84409332060312e-03
SLC22A18;4,03596952213744e-02;5,90836965651953e-02;2,46443948142157e-02
PHLDA2;5,36624594572780e-02;8,63173891417449e-02;2,62547478072573e-02
NAP1L4;1,98735139321319e-01;2,13919711786670e-01;1,85990528088635e-01
CARS;5,58026896351337e-02;6,30916314992473e-02;4,96849849340143e-02
OSBPL5;2,63992574099167e-02;3,41513024055780e-02;1,98928641641785e-02
ZNF195;4,42678820538345e-02;4,84148370227132e-02;4,07872882472978e-02
AC127526.4;1,24981837484721e-03;1,31729031258825e-03;1,19318829075444e-03
CHRNA10;1,17001761218648e-03;1,37982006482050e-03;9,93927656372075e-04
NUP98;1,09242471050727e-01;1,42083874936318e-01;8,16782491529744e-02
PGAP2;2,64765709557599e-02;2,89057942660605e-02;2,44376919054737e-02
RHOG;3,66026088775064e-01;4,32061858722507e-01;3,10601399186234e-01
STIM1;6,53801349145790e-02;7,83130048945112e-02;5,45254071707984e-02
RRM1;5,44669164524974e-02;6,59419366709148e-02;4,48357811732767e-02
TRIM21;2,92640319161710e-02;3,35244250985744e-02;2,56882279261667e-02
TRIM68;5,50878724737004e-03;5,19310507221530e-03;5,77374344581527e-03
HBB;1,00721110602550e-01;1,41544038953193e-01;6,64578903244775e-02
HBD;6,13254460889063e-02;8,72003127914143e-02;3,96083304062965e-02
HBG1;1,42922144844067e-02;2,79406376431931e-02;2,83691355349041e-03
HBG2;1,69801793546417e-02;3,09649962471654e-02;5,24253874196113e-03
AC104389.5;2,70313480262016e-03;3,94665235207514e-03;1,65943418049284e-03
TRIM6;2,40590545459635e-03;3,87000524524269e-03;1,17706725844558e-03
TRIM34;4,31401881901417e-02;4,31181489231940e-02;4,31586860365409e-02
TRIM5;3,30613353853863e-02;3,66169844171617e-02;3,00770324230703e-02
TRIM22;2,49449705050604e-01;3,33576824105353e-01;1,78840708391325e-01
AC022762.2;9,63855422991485e-04;1,13281043747977e-03;8,22049258848289e-04
FAM160A2;5,53516528961820e-02;7,59730080830841e-02;3,80438784726434e-02
CAVIN3;5,80910378211529e-02;1,11451299094734e-01;1,33050692495609e-02
SMPD1;3,15508212336091e-02;4,33312268936783e-02;2,16633719396965e-02
APBB1;1,54740517456170e-02;2,17045740660401e-02;1,02446924777451e-02
TRIM3;8,06560095452049e-03;9,20749659874088e-03;7,10719293301756e-03
ARFIP2;4,08044215658421e-02;4,73164536364962e-02;3,53387874648728e-02
TIMM10B;6,88664085626669e-02;7,37699299201464e-02;6,47508186430400e-02
DNHD1;1,29240845682423e-02;1,86385929952760e-02;8,12782254278004e-03
RRP8;6,03444623109412e-02;6,52959953915471e-02;5,61885755211026e-02
ILK;9,04650772848675e-02;9,08998915535892e-02;9,01001319546036e-02
TAF10;3,29069440566726e-01;3,49202469425967e-01;3,12171524847798e-01
TPP1;2,28770054137455e-01;2,72456417477253e-01;1,92103515240427e-01
AC091564.6;7,89423897614604e-04;7,07068514851507e-04;8,58545852719339e-04
MRPL17;5,65980847446916e-02;6,47437766849165e-02;4,97612984448951e-02
ZNF215;1,34064975852871e-03;1,27162082226114e-03;1,39858665194757e-03
AC107884.1;5,96637993495343e-03;6,87839468096507e-03;5,20091397251579e-03
PPFIBP2;2,25728248494518e-02;2,44009898237353e-02;2,10384219599651e-02
CYB5R2;3,89866708543806e-03;6,77106094497229e-03;1,48782916883242e-03
EIF3F;5,54278069835361e-01;5,52659646860162e-01;5,55636433508493e-01
RIC3;3,76522194024684e-02;3,19722383914015e-02;4,24195021139350e-02
STK33;5,95724833336281e-03;6,75335457537255e-03;5,28906590165592e-03
TRIM66;1,56051601828293e-02;1,43928537014073e-02;1,66226649453667e-02
RPL27A;1,34712147056575e+00;1,33971444599608e+00;1,35333828363354e+00
AKIP1;3,10136237193448e-02;3,28762722880975e-02;2,94502782958211e-02
TMEM9B;1,72449406643440e-01;1,78425129358777e-01;1,67433904032808e-01
TMEM9B-AS1;1,33101171599500e-02;1,62509523229051e-02;1,08418355578966e-02
NRIP3;3,63118784489589e-02;4,91647638820047e-02;2,55242827865731e-02
DENND5A;8,76597684807625e-02;1,05175500071143e-01;7,29585847572939e-02
AP006259.1;1,37553749330727e-03;1,81652291273293e-03;1,00541263515359e-03
TMEM41B;8,20812772534951e-02;9,26154429194809e-02;7,32398135652662e-02
IPO7;1,09608713014285e-01;1,23888907546383e-01;9,76231580667235e-02
AC132192.1;9,33222336442094e-03;7,77309954700263e-03;1,06408164750901e-02
AC132192.2;1,89342998626126e-02;2,45740418773090e-02;1,42007902696388e-02
ZNF143;4,20260270579387e-02;3,90860536315075e-02;4,44935853932022e-02
WEE1;6,77494200213761e-02;1,07792952483533e-01;3,41403569556829e-02
SWAP70;1,05822577651852e-01;9,48377707586641e-02;1,15042270444602e-01
LINC02709;3,68648165404766e-03;3,44382253146744e-03;3,89014864476511e-03
SBF2-AS1;6,37185486714451e-03;5,99308984002967e-03;6,68975733230321e-03
SBF2;8,79806928318877e-02;9,03860619493738e-02;8,59618349191333e-02
ADM;1,16464108469703e-01;2,04187547552663e-01;4,28366731462833e-02
AMPD3;1,54093306461085e-02;1,44450997891780e-02;1,62186222766880e-02
MTRNR2L8;1,61134733823143e-01;2,89195849142048e-01;5,36513566989176e-02
RNF141;8,50603636372066e-02;6,88910662004033e-02;9,86314674801320e-02
MRVI1-AS1;2,20836140606588e-03;2,68700319962531e-03;1,80663105820462e-03
MRVI1;6,08478673372801e-03;3,43604858928344e-03;8,30790746927440e-03
CTR9;1,13809814674340e-01;1,15296540289126e-01;1,12561986326629e-01
EIF4G2;5,44153401697337e-01;6,00067044346364e-01;4,97224346579640e-01
ZBED5;7,73327060642183e-02;8,64625219621027e-02;6,96699315929561e-02
ZBED5-AS1;2,25048245837914e-02;1,71592935579403e-02;2,69913990271733e-02
USP47;1,70834678822276e-01;1,97477848690894e-01;1,48472716194962e-01
DKK3;3,88570465957271e-03;6,01142939107997e-03;2,10155595518330e-03
MICAL2;3,33502412361482e-02;2,62069797963443e-02;3,93456744425466e-02
ARNTL;6,45949974796313e-02;8,45101687550055e-02;4,78799324940262e-02
BTBD10;2,84372521978715e-02;3,00125393606721e-02;2,71150929789969e-02
FAR1;1,77023738775748e-01;2,08115543603791e-01;1,50927978361018e-01
FAR1-IT1;1,94873135200095e-02;2,05117729830121e-02;1,86274712288021e-02
SPON1;1,08326294496817e-02;5,94904667923915e-03;1,49314846511666e-02
RRAS2;3,22419404830989e-02;3,32529029042592e-02;3,13934264364940e-02
COPB1;1,60349125855566e-01;1,78089936170590e-01;1,45459030600418e-01
PSMA1;3,49761727640534e-01;3,64737965002475e-01;3,37191974798176e-01
PDE3B;9,08654101438765e-02;1,13568730862588e-01;7,18102146873580e-02
CYP2R1;2,15118404039745e-02;2,01274660222329e-02;2,26737640166442e-02
SOX6;2,95978569744627e-02;5,82323248052307e-02;5,56457179697871e-03
C11orf58;4,44715118784601e-01;4,87870411383365e-01;4,08494314540096e-01
RPS13;1,39754090263780e+00;1,33949955163373e+00;1,44625577134118e+00
PIK3C2A;9,03410357189926e-02;1,10990443243025e-01;7,30097166002240e-02
NUCB2;2,73460020591400e-01;3,23208826407766e-01;2,31705194048429e-01
NCR3LG1;5,78677730849622e-03;7,99725139835231e-03;3,93149735383026e-03
AC124798.1;3,90578113775732e-03;5,56030129375442e-03;2,51712062637714e-03
KCNC1;5,96501953176107e-03;3,27014185202582e-03;8,22686578566355e-03
SERGEF;2,57648488784547e-02;2,56539626725709e-02;2,58579171283697e-02
TPH1;3,51675347318304e-03;4,26522768919124e-03;2,88854922690087e-03
SAAL1;2,98997119278350e-02;3,03996068311235e-02;2,94801435656601e-02
HPS5;4,50545134943159e-02;4,31215774269674e-02;4,66768521391610e-02
GTF2H1;3,33747879881946e-02;3,40507009597629e-02;3,28074853480036e-02
LDHA;4,75311051190539e-01;5,22229362297492e-01;4,35931896056820e-01
TSG101;1,01249855724059e-01;1,09381188713630e-01;9,44251210802581e-02
AC027544.2;1,83446758205876e-03;2,11976114191905e-03;1,59501694781109e-03
UEVLD;1,66127322004014e-02;1,68659259598931e-02;1,64002233504732e-02
SPTY2D1OS;4,62888795438879e-03;5,99598755335750e-03;3,48146329393343e-03
SPTY2D1;1,40673578867865e-01;1,70828919405175e-01;1,15363805239783e-01
TMEM86A;2,01445941210658e-03;1,85896485733385e-03;2,14496803550706e-03
IGSF22;2,38386099734800e-03;1,65498936974190e-03;2,99561253355822e-03
ZDHHC13;1,76546661076089e-02;1,92903265456467e-02;1,62818348053750e-02
E2F8;8,72988256637330e-03;8,68394512141011e-03;8,76843846766158e-03
HTATIP2;1,04188031537210e-01;1,14101934259878e-01;9,58671626890841e-02
PRMT3;2,00847081031351e-02;2,23897912695541e-02;1,81500215071147e-02
ANO5;2,84106211502965e-03;3,34898903894183e-03;2,41475237238491e-03
FANCF;2,20499733034114e-02;1,51164100935220e-02;2,78694040294936e-02
GAS2;4,71984241016790e-03;4,49800045717882e-03;4,90603727685887e-03
SVIP;1,16141209907017e-01;1,38634313710679e-01;9,72624522700652e-02
AC006299.1;2,02053972252460e-03;2,16490726319099e-03;1,89937014829983e-03
CCDC34;2,92555068975985e-02;3,26999013825687e-02;2,63645813385736e-02
LGR4;3,41489446770561e-03;3,80703611481090e-03;3,08576482958734e-03
LIN7C;6,54711197038535e-02;7,81213848678198e-02;5,48535858962332e-02
BDNF-AS;4,85743671314749e-03;5,04015246160133e-03;4,70408098413722e-03
KIF18A;1,56057581566218e-02;1,96881357969861e-02;1,21793649506117e-02
METTL15;3,47481823334556e-02;4,06606961777332e-02;2,97857317590237e-02
ARL14EP;1,08179372714550e-01;1,21307282680693e-01;9,71609453470389e-02
MPPED2;3,54815704663781e-03;2,88170277938669e-03;4,10752087198492e-03
DNAJC24;3,14903752177527e-02;3,04077914491815e-02;3,23990020025198e-02
IMMP1L;4,02594673796108e-02;4,11457052152222e-02;3,95156363168439e-02
ELP4;4,12091249036334e-02;4,50075441169655e-02;3,80210617373414e-02
RCN1;6,07635323027916e-02;6,57214361048449e-02;5,66022984827152e-02
WT1;1,91128289605085e-03;3,80570063646655e-03;3,21273189225627e-04
WT1-AS;2,44385375601618e-03;5,14791427616556e-03;1,74300223469079e-04
EIF3M;3,87336016844391e-01;3,78979207610374e-01;3,94349996663466e-01
CCDC73;1,43993849269848e-03;1,75693169415389e-03;1,17388193264901e-03
PRRG4;4,40980609977008e-02;5,13624654066680e-02;3,80009509051679e-02
QSER1;5,06548055162809e-02;5,37067085522603e-02;4,80933031886940e-02
DEPDC7;1,41469929780306e-03;1,54631634360875e-03;1,30423138148763e-03
TCP11L1;1,58721983547161e-02;1,63027792586648e-02;1,55108061431431e-02
LINC00294;8,98825838791110e-03;8,31070779116282e-03;9,55693550843816e-03
CSTF3;3,87185038404653e-02;3,74773647542771e-02;3,97602081871140e-02
HIPK3;1,54724268766800e-01;1,72148257159997e-01;1,40100086314457e-01
CD59;6,90276245845268e-02;8,69666714959287e-02;5,39711467487234e-02
FBXO3;1,00141678382853e-01;1,20944361120208e-01;8,26817133631302e-02
LMO2;2,20770322490534e-01;2,46081383410865e-01;1,99526416410697e-01
CAPRIN1;1,84771168799492e-01;2,27968832267216e-01;1,48514802127811e-01
NAT10;3,51603247466007e-02;3,93544659954745e-02;3,16401268751206e-02
ABTB2;2,82064294276169e-03;4,12500763185425e-03;1,72587251665591e-03
CAT;2,25529310812057e-01;2,65932233183111e-01;1,91618607072562e-01
APIP;5,97917087656641e-02;5,95003005353020e-02;6,00362915232257e-02
PDHX;2,55385213465694e-02;2,69819839465050e-02;2,43270042158055e-02
CD44;6,65987460904588e-01;7,55707048759592e-01;5,90684631682501e-01
AL133330.1;4,06218519282589e-02;4,64827923229827e-02;3,57026876278390e-02
SLC1A2;2,85528378500878e-03;4,60639157611900e-03;1,38555600207980e-03
TRIM44;2,29691016218076e-01;2,15749703182739e-01;2,41392143471671e-01
LDLRAD3;1,87217979448868e-02;2,64239764605728e-02;1,22572582911597e-02
COMMD9;1,48210384100555e-01;1,64602086115774e-01;1,34452613172024e-01
PRR5L;2,26859246626520e-02;2,34737801619500e-02;2,20246671877380e-02
TRAF6;4,68379680727131e-02;6,23080803013943e-02;3,38536995639727e-02
C11orf74;2,90601497925908e-02;3,11195922754480e-02;2,73316326506047e-02
API5;8,03457758721162e-02;7,96605321641662e-02;8,09209099219812e-02
TTC17;1,37549328348388e-01;1,49475312179941e-01;1,27539693381894e-01
AC068205.2;1,96899238177917e-03;1,94331616519134e-03;1,99054276780977e-03
HSD17B12;7,94353314113902e-02;7,54435749153530e-02;8,27856650999826e-02
AC087521.2;2,05745271657420e-03;1,93161651983020e-03;2,16306869029761e-03
ALKBH3;2,62651968233559e-02;2,29654015164834e-02;2,90347583918157e-02
C11orf96;3,94456730284221e-02;7,75926699595422e-02;7,42839715905489e-03
ACCS;1,37264549785765e-02;1,86583174036127e-02;9,58707802847812e-03
EXT2;2,89985938450251e-02;3,64573425338600e-02;2,27383680442389e-02
CD82;1,12141698869785e-01;1,51550572109825e-01;7,90653136301922e-02
TSPAN18;7,03645902543764e-03;7,43708481290928e-03;6,70020853680749e-03
TP53I11;1,90406547455918e-02;2,04155487826573e-02;1,78866881108038e-02
PRDM11;3,98645552828648e-03;4,49347584624120e-03;3,56090671193687e-03
SLC35C1;1,56825662689484e-02;1,95789247873248e-02;1,24123013567701e-02
CRY2;3,74642358686034e-02;5,15525850340913e-02;2,56396992585560e-02
MAPK8IP1;3,17749257773690e-03;4,37548374004252e-03;2,17200285067240e-03
PEX16;9,58712613589931e-02;1,05429411497174e-01;8,78489803304875e-02
LARGE2;2,81364236131538e-03;2,19711344183662e-03;3,33110318613567e-03
PHF21A;1,06694619924796e-01;1,34798240336932e-01;8,31068819624073e-02
CREB3L1;8,29425583463888e-03;1,79472239469436e-02;1,92392834310979e-04
DGKZ;1,90377774147333e-01;1,92736786068102e-01;1,88397824439029e-01
MDK;2,16418646809887e-02;3,19056043085697e-02;1,30273731208541e-02
AMBRA1;1,17197006947621e-02;1,53444787468805e-02;8,67737683714735e-03
