"gene_symbol"	"inDB"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"TMEM184C"	FALSE	FALSE	FALSE	14.1184934883648	3	TRUE
"TMEM185A"	FALSE	FALSE	FALSE	17.8890599484545	3	TRUE
"TMEM185B"	FALSE	FALSE	FALSE	19.8060481155618	3	TRUE
"TMEM186"	FALSE	FALSE	FALSE	23.8873044857061	3	TRUE
"TMEM187"	FALSE	FALSE	FALSE	20.7801509164946	3	TRUE
"TMEM189"	FALSE	FALSE	FALSE	36.0832723480325	3	TRUE
"TMEM19"	FALSE	FALSE	FALSE	55.1388170245478	3	TRUE
"TMEM191A"	FALSE	FALSE	FALSE	18.4589625132907	3	TRUE
"TMEM191C"	FALSE	FALSE	FALSE	7.2978007464797	3	TRUE
"TMEM192"	FALSE	FALSE	FALSE	31.5306528351218	3	TRUE
"TMEM194A"	FALSE	FALSE	FALSE	5.95699324267241	3	TRUE
"TMEM194B"	FALSE	FALSE	FALSE	6.12799680314287	3	TRUE
"TMEM199"	FALSE	FALSE	FALSE	50.8476353178294	3	TRUE
"TMEM2"	FALSE	FALSE	FALSE	49.8999158076276	3	TRUE
"TMEM200A"	FALSE	FALSE	FALSE	5.27662435645981	3	TRUE
"TMEM201"	FALSE	FALSE	FALSE	5.15408849059853	3	TRUE
"TMEM203"	FALSE	FALSE	FALSE	45.4234085346976	3	TRUE
"TMEM204"	FALSE	FALSE	FALSE	62.025367176041	3	TRUE
"TMEM205"	FALSE	FALSE	FALSE	191.467751392212	3	TRUE
"TMEM206"	FALSE	FALSE	FALSE	15.1485868138092	3	TRUE
"TMEM208"	FALSE	FALSE	FALSE	264.279742388472	3	TRUE
"TMEM209"	FALSE	FALSE	FALSE	11.1027618763119	3	TRUE
"TMEM214"	FALSE	FALSE	FALSE	47.3407011489297	3	TRUE
"TMEM216"	TRUE	FALSE	TRUE	41.4634055584746	3	TRUE
"TMEM218"	FALSE	FALSE	FALSE	54.9278117633465	3	TRUE
"TMEM219"	TRUE	FALSE	TRUE	481.304266210544	3	TRUE
"TMEM220"	FALSE	FALSE	FALSE	37.9519536954772	3	TRUE
"TMEM222"	TRUE	FALSE	TRUE	39.3617100691661	3	TRUE
"TMEM223"	FALSE	FALSE	FALSE	83.2666823115383	3	TRUE
"TMEM229B"	FALSE	FALSE	FALSE	9.47205623811937	3	TRUE
"TMEM230"	FALSE	FALSE	FALSE	348.227989858258	3	TRUE
"TMEM231"	FALSE	FALSE	FALSE	3.06533036298839	3	TRUE
"TMEM234"	FALSE	FALSE	FALSE	25.3740529897808	3	TRUE
"TMEM236"	FALSE	FALSE	FALSE	7.1684108492462	3	TRUE
"TMEM237"	FALSE	FALSE	FALSE	12.5103965489913	3	TRUE
"TMEM238"	FALSE	FALSE	FALSE	6.73957177196766	3	TRUE
"TMEM241"	FALSE	FALSE	FALSE	4.66978482976168	3	TRUE
"TMEM242"	FALSE	FALSE	FALSE	69.8587041603743	3	TRUE
"TMEM243"	FALSE	FALSE	FALSE	152.018660494719	3	TRUE
"TMEM245"	FALSE	FALSE	FALSE	30.7531711983229	3	TRUE
"TMEM246"	FALSE	FALSE	FALSE	23.1907813694943	3	TRUE
"TMEM248"	FALSE	FALSE	FALSE	133.489732964353	3	TRUE
"TMEM25"	FALSE	FALSE	FALSE	6.43477474952994	3	TRUE
"TMEM251"	FALSE	FALSE	FALSE	67.0356439436136	3	TRUE
"TMEM253"	FALSE	FALSE	FALSE	10.4093448142738	3	TRUE
"TMEM254"	FALSE	FALSE	FALSE	20.9868168564061	3	TRUE
"TMEM255B"	FALSE	FALSE	FALSE	21.4634129988639	3	TRUE
"TMEM256"	FALSE	FALSE	FALSE	281.844487713527	3	TRUE
"TMEM258"	FALSE	FALSE	FALSE	931.941627037516	3	TRUE
"TMEM259"	TRUE	FALSE	TRUE	102.204351294038	3	TRUE
"TMEM260"	FALSE	FALSE	FALSE	13.7350269950663	3	TRUE
"TMEM261"	FALSE	FALSE	FALSE	254.049208866208	3	TRUE
"TMEM30A"	FALSE	FALSE	FALSE	85.773927490522	3	TRUE
"TMEM30B"	FALSE	FALSE	FALSE	27.5072825257134	3	TRUE
"TMEM33"	FALSE	FALSE	FALSE	60.2265347727285	3	TRUE
"TMEM37"	FALSE	FALSE	FALSE	74.3554427170644	3	TRUE
"TMEM38A"	FALSE	FALSE	FALSE	5.47579724871649	3	TRUE
"TMEM38B"	FALSE	FALSE	FALSE	37.6284370798209	3	TRUE
"TMEM39A"	FALSE	FALSE	FALSE	35.6452332537618	3	TRUE
"TMEM39B"	FALSE	FALSE	FALSE	33.6511624941585	3	TRUE
"TMEM40"	FALSE	FALSE	FALSE	3.07180045156869	3	TRUE
"TMEM41A"	FALSE	FALSE	FALSE	32.1561406240596	3	TRUE
"TMEM41B"	FALSE	FALSE	FALSE	35.2320864667339	3	TRUE
"TMEM42"	FALSE	FALSE	FALSE	31.2594949393587	3	TRUE
"TMEM43"	FALSE	FALSE	FALSE	42.310050255161	3	TRUE
"TMEM44"	FALSE	FALSE	FALSE	20.359552870351	3	TRUE
"TMEM44-AS1"	FALSE	FALSE	FALSE	8.46184403533518	3	TRUE
"TMEM45A"	FALSE	FALSE	FALSE	30.4382284301602	3	TRUE
"TMEM45B"	FALSE	FALSE	FALSE	111.377218562424	3	TRUE
"TMEM47"	FALSE	FALSE	FALSE	18.8386183918425	3	TRUE
"TMEM5"	FALSE	FALSE	FALSE	41.163053951475	3	TRUE
"TMEM50A"	FALSE	FALSE	FALSE	371.130475949242	3	TRUE
"TMEM50B"	FALSE	FALSE	FALSE	126.455729587753	3	TRUE
"TMEM51"	FALSE	FALSE	FALSE	28.7851294060629	3	TRUE
"TMEM52"	FALSE	FALSE	FALSE	8.79281942477495	3	TRUE
"TMEM53"	TRUE	FALSE	TRUE	37.0267177067351	3	TRUE
"TMEM54"	FALSE	FALSE	FALSE	623.191130223789	3	TRUE
"TMEM55A"	FALSE	FALSE	FALSE	33.3135783463108	3	TRUE
"TMEM55B"	FALSE	FALSE	FALSE	58.759114197656	3	TRUE
"TMEM56"	FALSE	FALSE	FALSE	22.4593928808504	3	TRUE
"TMEM57"	FALSE	FALSE	FALSE	35.8406044460085	3	TRUE
"TMEM59"	FALSE	FALSE	FALSE	1237.15611177613	3	TRUE
"TMEM60"	FALSE	FALSE	FALSE	71.9683511231194	3	TRUE
"TMEM61"	FALSE	FALSE	FALSE	16.324257471173	3	TRUE
"TMEM62"	FALSE	FALSE	FALSE	14.7729179109041	3	TRUE
"TMEM63A"	FALSE	FALSE	FALSE	39.4113205646845	3	TRUE
"TMEM63B"	FALSE	FALSE	FALSE	27.5050277195387	3	TRUE
"TMEM64"	FALSE	FALSE	FALSE	15.1122343015362	3	TRUE
"TMEM65"	FALSE	FALSE	FALSE	5.02136480740433	3	TRUE
"TMEM66"	FALSE	FALSE	FALSE	780.693579937491	3	TRUE
"TMEM67"	TRUE	FALSE	TRUE	10.423589501819	3	TRUE
"TMEM68"	FALSE	FALSE	FALSE	27.288525878916	3	TRUE
"TMEM69"	FALSE	FALSE	FALSE	46.3347849348725	3	TRUE
"TMEM70"	FALSE	FALSE	FALSE	120.754133769282	3	TRUE
"TMEM71"	FALSE	FALSE	FALSE	9.11712414536269	3	TRUE
"TMEM72"	FALSE	FALSE	FALSE	3.54488363469337	3	TRUE
"TMEM79"	FALSE	FALSE	FALSE	4.13598281063743	3	TRUE
"TMEM80"	FALSE	FALSE	FALSE	44.9653914691272	3	TRUE
"TMEM82"	FALSE	FALSE	FALSE	11.6080934068639	3	TRUE
"TMEM86A"	FALSE	FALSE	FALSE	6.27021221353822	3	TRUE
"TMEM86B"	FALSE	FALSE	FALSE	3.95016400824246	3	TRUE
"TMEM87A"	FALSE	FALSE	FALSE	88.7146825389885	3	TRUE
"TMEM87B"	FALSE	FALSE	FALSE	39.5590400650308	3	TRUE
"TMEM88"	FALSE	FALSE	FALSE	57.9788556405941	3	TRUE
"TMEM8A"	FALSE	FALSE	FALSE	34.8872292763212	3	TRUE
"TMEM8B"	FALSE	FALSE	FALSE	10.6662816426406	3	TRUE
"TMEM9"	FALSE	FALSE	FALSE	59.5756078811628	3	TRUE
"TMEM91"	FALSE	FALSE	FALSE	17.3263237520846	3	TRUE
"TMEM92"	FALSE	FALSE	FALSE	12.8214205615939	3	TRUE
"TMEM97"	FALSE	FALSE	FALSE	28.7598603735223	3	TRUE
"TMEM98"	FALSE	FALSE	FALSE	138.296387963686	3	TRUE
"TMEM99"	FALSE	FALSE	FALSE	30.2637462347788	3	TRUE
"TMEM9B"	FALSE	FALSE	FALSE	195.089292530866	3	TRUE
"TMF1"	FALSE	FALSE	FALSE	61.9908830212404	3	TRUE
"TMIGD1"	FALSE	FALSE	FALSE	36.3010654504694	3	TRUE
"TMIGD2"	TRUE	FALSE	TRUE	21.4475924114495	3	TRUE
"TMLHE"	FALSE	FALSE	FALSE	16.4939494639374	3	TRUE
"TMOD1"	FALSE	FALSE	FALSE	5.04628390986666	3	TRUE
"TMOD2"	FALSE	FALSE	FALSE	7.12964009536407	3	TRUE
"TMOD3"	FALSE	FALSE	FALSE	86.0534482708663	3	TRUE
"TMPO"	FALSE	FALSE	FALSE	60.6857471837226	3	TRUE
"TMPO-AS1"	FALSE	FALSE	FALSE	4.36254490811493	3	TRUE
"TMPRSS2"	FALSE	FALSE	FALSE	84.4058088514129	3	TRUE
"TMPRSS4"	FALSE	FALSE	FALSE	54.5224366151108	3	TRUE
"TMSB10"	FALSE	FALSE	FALSE	11702.9832363654	3	TRUE
"TMSB15B"	FALSE	FALSE	FALSE	13.4605729872491	3	TRUE
"TMSB4X"	FALSE	FALSE	FALSE	37620.0895263432	3	TRUE
"TMSB4Y"	FALSE	FALSE	FALSE	10.6317490177009	3	TRUE
"TMTC1"	FALSE	FALSE	FALSE	9.4495991789922	3	TRUE
"TMTC2"	FALSE	FALSE	FALSE	8.9792679546143	3	TRUE
"TMTC3"	FALSE	FALSE	FALSE	11.1980490906883	3	TRUE
"TMTC4"	FALSE	FALSE	FALSE	11.1273658839454	3	TRUE
"TMUB1"	FALSE	FALSE	FALSE	106.986477860592	3	TRUE
"TMUB2"	FALSE	FALSE	FALSE	53.1104131060713	3	TRUE
"TMX1"	FALSE	FALSE	FALSE	117.146934432261	3	TRUE
"TMX2"	FALSE	FALSE	FALSE	113.98550817155	3	TRUE
"TMX3"	FALSE	FALSE	FALSE	29.1691279005689	3	TRUE
"TMX4"	FALSE	FALSE	FALSE	70.9274248142272	3	TRUE
"TNC"	TRUE	TRUE	TRUE	24.5192744227027	3	TRUE
"TNF"	TRUE	TRUE	FALSE	33.0675849932702	3	TRUE
"TNFAIP1"	FALSE	FALSE	FALSE	29.5537699448489	3	TRUE
"TNFAIP2"	FALSE	FALSE	FALSE	58.6665223393816	3	TRUE
"TNFAIP3"	FALSE	FALSE	FALSE	230.591550811381	3	TRUE
"TNFAIP6"	FALSE	FALSE	FALSE	18.9835011801736	3	TRUE
"TNFAIP8"	FALSE	FALSE	FALSE	122.687235030597	3	TRUE
"TNFAIP8L1"	FALSE	FALSE	FALSE	25.4100750452326	3	TRUE
"TNFAIP8L2"	FALSE	FALSE	FALSE	34.5552184065205	3	TRUE
"TNFRSF10A"	TRUE	FALSE	TRUE	9.67804383695654	3	TRUE
"TNFRSF10B"	TRUE	FALSE	TRUE	27.0630315955508	3	TRUE
"TNFRSF10D"	TRUE	FALSE	TRUE	17.8546421681752	3	TRUE
"TNFRSF11A"	TRUE	TRUE	TRUE	17.3894982182529	3	TRUE
"TNFRSF11B"	TRUE	TRUE	TRUE	25.5571602756746	3	TRUE
"TNFRSF12A"	TRUE	TRUE	TRUE	53.6893065751058	3	TRUE
"TNFRSF13B"	TRUE	FALSE	TRUE	39.8648143625979	3	TRUE
"TNFRSF13C"	TRUE	TRUE	TRUE	6.39967744167058	3	TRUE
"TNFRSF14"	TRUE	FALSE	TRUE	179.558993267605	3	TRUE
"TNFRSF17"	TRUE	TRUE	TRUE	246.516349150529	3	TRUE
"TNFRSF18"	TRUE	FALSE	TRUE	120.827080878045	3	TRUE
"TNFRSF1A"	TRUE	FALSE	TRUE	160.879041335474	3	TRUE
"TNFRSF1B"	TRUE	FALSE	TRUE	80.3871532103427	3	TRUE
"TNFRSF21"	TRUE	FALSE	TRUE	38.3275219422618	3	TRUE
"TNFRSF25"	TRUE	FALSE	TRUE	33.4294935179516	3	TRUE
"TNFRSF4"	TRUE	FALSE	TRUE	158.342735504147	3	TRUE
"TNFRSF9"	TRUE	FALSE	TRUE	16.9609955996883	3	TRUE
"TNFSF10"	TRUE	TRUE	FALSE	281.291318165522	3	TRUE
"TNFSF11"	TRUE	TRUE	FALSE	4.03879741850903	3	TRUE
"TNFSF12"	TRUE	TRUE	FALSE	46.3921103941422	3	TRUE
"TNFSF13B"	TRUE	TRUE	FALSE	101.300410483569	3	TRUE
"TNFSF14"	TRUE	TRUE	FALSE	10.5074161784674	3	TRUE
"TNFSF15"	TRUE	TRUE	TRUE	7.56519205691005	3	TRUE
"TNFSF8"	TRUE	TRUE	TRUE	3.01492585857131	3	TRUE
"TNIK"	FALSE	FALSE	FALSE	24.9124173519936	3	TRUE
"TNIP1"	FALSE	FALSE	FALSE	144.492632480721	3	TRUE
"TNIP2"	FALSE	FALSE	FALSE	78.9744487611641	3	TRUE
"TNIP3"	FALSE	FALSE	FALSE	19.1672454985128	3	TRUE
"TNK1"	FALSE	FALSE	FALSE	6.68167662047898	3	TRUE
"TNK2"	FALSE	FALSE	FALSE	15.4255968749928	3	TRUE
"TNKS"	FALSE	FALSE	FALSE	16.0134525353869	3	TRUE
"TNKS1BP1"	FALSE	FALSE	FALSE	26.6916288541056	3	TRUE
"TNKS2"	FALSE	FALSE	FALSE	29.5614381592045	3	TRUE
"TNNC2"	FALSE	FALSE	FALSE	36.0752334593057	3	TRUE
"TNNI2"	FALSE	FALSE	FALSE	18.2414206135308	3	TRUE
"TNPO1"	FALSE	FALSE	FALSE	51.5059330772149	3	TRUE
"TNPO2"	FALSE	FALSE	FALSE	17.4307680118936	3	TRUE
"TNPO3"	FALSE	FALSE	FALSE	19.3959063819685	3	TRUE
"TNRC18"	FALSE	FALSE	FALSE	17.4684631190931	3	TRUE
"TNRC6A"	FALSE	FALSE	FALSE	44.2521331350142	3	TRUE
"TNRC6B"	FALSE	FALSE	FALSE	112.217019717085	3	TRUE
"TNRC6C"	FALSE	FALSE	FALSE	22.5738770420842	3	TRUE
"TNRC6C-AS1"	FALSE	FALSE	FALSE	7.20374300723425	3	TRUE
"TNS1"	FALSE	FALSE	FALSE	15.1312465580471	3	TRUE
"TNS3"	FALSE	FALSE	FALSE	32.8123722556057	3	TRUE
"TNS4"	FALSE	FALSE	FALSE	3.33108051671528	3	TRUE
"TNXB"	TRUE	TRUE	FALSE	19.2541582903159	3	TRUE
"TOB1"	FALSE	FALSE	FALSE	92.9214472642649	3	TRUE
"TOB1-AS1"	FALSE	FALSE	FALSE	6.31602854627829	3	TRUE
"TOB2"	FALSE	FALSE	FALSE	72.2201206768755	3	TRUE
"TOE1"	FALSE	FALSE	FALSE	22.2056207365225	3	TRUE
"TOLLIP"	FALSE	FALSE	FALSE	69.2231091062596	3	TRUE
"TOLLIP-AS1"	FALSE	FALSE	FALSE	4.59572728257744	3	TRUE
"TOM1"	FALSE	FALSE	FALSE	34.3099456083886	3	TRUE
"TOM1L1"	FALSE	FALSE	FALSE	20.6766961440703	3	TRUE
"TOM1L2"	FALSE	FALSE	FALSE	26.3030045956998	3	TRUE
"TOMM20"	FALSE	FALSE	FALSE	275.201544312519	3	TRUE
"TOMM22"	FALSE	FALSE	FALSE	273.546705105052	3	TRUE
"TOMM34"	FALSE	FALSE	FALSE	25.0612727176777	3	TRUE
"TOMM40"	FALSE	FALSE	FALSE	111.425463500091	3	TRUE
"TOMM40L"	FALSE	FALSE	FALSE	8.07340925693017	3	TRUE
"TOMM5"	FALSE	FALSE	FALSE	74.5313854820034	3	TRUE
"TOMM7"	FALSE	FALSE	FALSE	1320.47117077016	3	TRUE
"TOMM70A"	FALSE	FALSE	FALSE	32.7683565987243	3	TRUE
"TONSL"	FALSE	FALSE	FALSE	10.7599915128232	3	TRUE
"TOP1"	FALSE	FALSE	FALSE	150.352149380977	3	TRUE
"TOP1MT"	FALSE	FALSE	FALSE	22.6306870466897	3	TRUE
"TOP2A"	FALSE	FALSE	FALSE	36.3028257400469	3	TRUE
"TOP2B"	FALSE	FALSE	FALSE	50.0481241367572	3	TRUE
"TOP3A"	FALSE	FALSE	FALSE	13.4965987291236	3	TRUE
"TOP3B"	FALSE	FALSE	FALSE	10.7191461373416	3	TRUE
"TOPBP1"	FALSE	FALSE	FALSE	20.3248469435113	3	TRUE
"TOPORS"	FALSE	FALSE	FALSE	53.6615341736853	3	TRUE
"TOPORS-AS1"	FALSE	FALSE	FALSE	47.7202603942317	3	TRUE
"TOR1A"	FALSE	FALSE	FALSE	55.8020402455465	3	TRUE
"TOR1AIP1"	FALSE	FALSE	FALSE	42.0354253913758	3	TRUE
"TOR1AIP2"	FALSE	FALSE	FALSE	55.107807972335	3	TRUE
"TOR1B"	FALSE	FALSE	FALSE	21.3434342248383	3	TRUE
"TOR2A"	TRUE	TRUE	FALSE	52.0859212020231	3	TRUE
"TOR3A"	FALSE	FALSE	FALSE	95.4399380090206	3	TRUE
"TOR4A"	FALSE	FALSE	FALSE	26.907758348819	3	TRUE
"TOX"	FALSE	FALSE	FALSE	21.6891579211837	3	TRUE
"TOX2"	FALSE	FALSE	FALSE	13.2863975670835	3	TRUE
"TOX3"	FALSE	FALSE	FALSE	17.4611331459497	3	TRUE
"TOX4"	FALSE	FALSE	FALSE	89.38962371081	3	TRUE
"TP53"	TRUE	TRUE	FALSE	39.2658078651542	3	TRUE
"TP53BP1"	FALSE	FALSE	FALSE	15.6279795418257	3	TRUE
"TP53BP2"	FALSE	FALSE	FALSE	14.7325949312331	3	TRUE
"TP53I11"	FALSE	FALSE	FALSE	41.8429323153843	3	TRUE
"TP53I13"	FALSE	FALSE	FALSE	71.2122536518593	3	TRUE
"TP53I3"	FALSE	FALSE	FALSE	111.287231886957	3	TRUE
"TP53INP1"	FALSE	FALSE	FALSE	24.9284311015389	3	TRUE
"TP53INP2"	FALSE	FALSE	FALSE	49.1104065244291	3	TRUE
"TP53RK"	FALSE	FALSE	FALSE	43.4113950093009	3	TRUE
"TP53TG1"	FALSE	FALSE	FALSE	112.737493272758	3	TRUE
"TP73-AS1"	FALSE	FALSE	FALSE	6.90097308526099	3	TRUE
"TPBG"	FALSE	FALSE	FALSE	29.1137781408424	3	TRUE
"TPCN1"	FALSE	FALSE	FALSE	29.7412085288335	3	TRUE
"TPCN2"	FALSE	FALSE	FALSE	8.65862996607576	3	TRUE
"TPD52"	FALSE	FALSE	FALSE	287.938627446706	3	TRUE
"TPD52L1"	FALSE	FALSE	FALSE	24.6663204833425	3	TRUE
"TPD52L2"	FALSE	FALSE	FALSE	64.9113018501053	3	TRUE
"TPGS1"	FALSE	FALSE	FALSE	116.989040773654	3	TRUE
"TPGS2"	FALSE	FALSE	FALSE	87.6266443401549	3	TRUE
"TPH1"	TRUE	TRUE	FALSE	4.88583956946278	3	TRUE
"TPI1"	FALSE	FALSE	FALSE	1514.42815607663	3	TRUE
"TPK1"	FALSE	FALSE	FALSE	19.0765761516062	3	TRUE
"TPM1"	FALSE	FALSE	FALSE	443.836423653911	3	TRUE
"TPM2"	FALSE	FALSE	FALSE	174.695425110533	3	TRUE
"TPM3"	FALSE	FALSE	FALSE	535.707086779499	3	TRUE
"TPM4"	FALSE	FALSE	FALSE	432.217506864858	3	TRUE
"TPMT"	FALSE	FALSE	FALSE	100.994856947638	3	TRUE
"TPP1"	FALSE	FALSE	FALSE	127.614197541301	3	TRUE
"TPP2"	FALSE	FALSE	FALSE	33.7047526766781	3	TRUE
"TPPP3"	FALSE	FALSE	FALSE	30.2904838174356	3	TRUE
"TPR"	FALSE	FALSE	FALSE	137.386574681921	3	TRUE
"TPRA1"	FALSE	FALSE	FALSE	58.7864131085059	3	TRUE
"TPRG1"	FALSE	FALSE	FALSE	4.6987664884294	3	TRUE
"TPRG1L"	FALSE	FALSE	FALSE	35.3580147983116	3	TRUE
"TPRKB"	FALSE	FALSE	FALSE	127.114644678868	3	TRUE
"TPRN"	FALSE	FALSE	FALSE	40.9322292334633	3	TRUE
"TPSAB1"	TRUE	TRUE	FALSE	3830.42936355317	3	TRUE
"TPSG1"	TRUE	TRUE	FALSE	67.1173153131939	3	TRUE
"TPST1"	FALSE	FALSE	FALSE	16.8930705486598	3	TRUE
"TPST2"	FALSE	FALSE	FALSE	113.017597188486	3	TRUE
"TPT1"	FALSE	FALSE	FALSE	7663.64257411259	3	TRUE
"TPT1-AS1"	FALSE	FALSE	FALSE	27.5633822956731	3	TRUE
"TPTEP1"	FALSE	FALSE	FALSE	12.7545283167155	3	TRUE
"TPX2"	FALSE	FALSE	FALSE	16.1931060714284	3	TRUE
"TRA2A"	FALSE	FALSE	FALSE	91.2706355274063	3	TRUE
"TRA2B"	FALSE	FALSE	FALSE	265.341362206506	3	TRUE
"TRABD"	FALSE	FALSE	FALSE	126.979319130232	3	TRUE
"TRABD2A"	FALSE	FALSE	FALSE	75.1096606481264	3	TRUE
"TRAC"	FALSE	FALSE	FALSE	520.835810938407	3	TRUE
"TRADD"	TRUE	FALSE	TRUE	109.454906118278	3	TRUE
"TRAF1"	FALSE	FALSE	FALSE	22.6820131551011	3	TRUE
"TRAF2"	TRUE	FALSE	TRUE	28.051237205991	3	TRUE
"TRAF3"	TRUE	FALSE	TRUE	34.62364226401	3	TRUE
"TRAF3IP1"	FALSE	FALSE	FALSE	9.94733892464549	3	TRUE
"TRAF3IP2"	FALSE	FALSE	FALSE	35.835949585423	3	TRUE
"TRAF3IP2-AS1"	FALSE	FALSE	FALSE	6.69615106129687	3	TRUE
"TRAF3IP3"	FALSE	FALSE	FALSE	98.0161955741631	3	TRUE
"TRAF4"	FALSE	FALSE	FALSE	70.3553507189532	3	TRUE
"TRAF5"	FALSE	FALSE	FALSE	26.6991917049586	3	TRUE
"TRAF6"	FALSE	FALSE	FALSE	11.8634476184888	3	TRUE
"TRAF7"	FALSE	FALSE	FALSE	59.3803970550059	3	TRUE
"TRAFD1"	FALSE	FALSE	FALSE	25.6236068530231	3	TRUE
"TRAIP"	FALSE	FALSE	FALSE	3.56180280317242	3	TRUE
"TRAK1"	FALSE	FALSE	FALSE	31.2846843287354	3	TRUE
"TRAK2"	FALSE	FALSE	FALSE	25.0133082171436	3	TRUE
"TRAM1"	FALSE	FALSE	FALSE	334.17610833748	3	TRUE
"TRAM2"	FALSE	FALSE	FALSE	23.8231722986863	3	TRUE
"TRAM2-AS1"	FALSE	FALSE	FALSE	4.92879440809505	3	TRUE
"TRANK1"	FALSE	FALSE	FALSE	15.9903660617577	3	TRUE
"TRAP1"	FALSE	FALSE	FALSE	71.0064291283901	3	TRUE
"TRAPPC1"	FALSE	FALSE	FALSE	431.492954832104	3	TRUE
"TRAPPC10"	FALSE	FALSE	FALSE	33.3835113340409	3	TRUE
"TRAPPC11"	FALSE	FALSE	FALSE	11.3124408660535	3	TRUE
"TRAPPC12"	FALSE	FALSE	FALSE	37.4684630434541	3	TRUE
"TRAPPC13"	FALSE	FALSE	FALSE	19.9413976101319	3	TRUE
"TRAPPC2"	FALSE	FALSE	FALSE	25.3398006122148	3	TRUE
"TRAPPC2L"	FALSE	FALSE	FALSE	204.997415214822	3	TRUE
"TRAPPC2P1"	FALSE	FALSE	FALSE	56.1864553255335	3	TRUE
"TRAPPC3"	FALSE	FALSE	FALSE	176.563373610191	3	TRUE
"TRAPPC4"	FALSE	FALSE	FALSE	140.640341595012	3	TRUE
"TRAPPC5"	FALSE	FALSE	FALSE	7.70455498963165	3	TRUE
"TRAPPC6A"	FALSE	FALSE	FALSE	186.838169183945	3	TRUE
"TRAPPC6B"	FALSE	FALSE	FALSE	29.5901259285796	3	TRUE
"TRAPPC8"	FALSE	FALSE	FALSE	18.2041787914754	3	TRUE
"TRAPPC9"	FALSE	FALSE	FALSE	12.8292323959606	3	TRUE
"TRAT1"	FALSE	FALSE	FALSE	35.4336307579601	3	TRUE
"TRBC2"	FALSE	FALSE	FALSE	515.493653448336	3	TRUE
"TRDC"	FALSE	FALSE	FALSE	44.2513647840895	3	TRUE
"TRDMT1"	FALSE	FALSE	FALSE	7.41577728596745	3	TRUE
"TREM1"	TRUE	TRUE	TRUE	14.0122590334084	3	TRUE
"TREM2"	TRUE	TRUE	TRUE	25.58496855598	3	TRUE
"TREML1"	TRUE	FALSE	TRUE	3.28164930876909	3	TRUE
"TRERF1"	FALSE	FALSE	FALSE	8.85148961662695	3	TRUE
"TREX1"	FALSE	FALSE	FALSE	51.3245939465605	3	TRUE
"TRGC1"	FALSE	FALSE	FALSE	17.2827738120217	3	TRUE
"TRGC2"	FALSE	FALSE	FALSE	38.0144370111714	3	TRUE
"TRIAP1"	FALSE	FALSE	FALSE	78.0745298341522	3	TRUE
"TRIB1"	FALSE	FALSE	FALSE	161.733113905713	3	TRUE
"TRIB2"	FALSE	FALSE	FALSE	23.9575719304792	3	TRUE
"TRIB3"	FALSE	FALSE	FALSE	9.57238032826915	3	TRUE
"TRIL"	FALSE	FALSE	FALSE	7.56243090635481	3	TRUE
"TRIM11"	FALSE	FALSE	FALSE	28.5078566742241	3	TRUE
"TRIM13"	FALSE	FALSE	FALSE	52.8816076370333	3	TRUE
"TRIM14"	FALSE	FALSE	FALSE	36.7410033372471	3	TRUE
"TRIM15"	FALSE	FALSE	FALSE	25.5777586299942	3	TRUE
"TRIM16"	FALSE	FALSE	FALSE	22.6011547861634	3	TRUE
"TRIM16L"	FALSE	FALSE	FALSE	5.25047927050936	3	TRUE
"TRIM2"	FALSE	FALSE	FALSE	45.2186917982114	3	TRUE
"TRIM21"	FALSE	FALSE	FALSE	17.8720800145556	3	TRUE
"TRIM22"	FALSE	FALSE	FALSE	49.4152965867021	3	TRUE
"TRIM23"	FALSE	FALSE	FALSE	7.11628636638102	3	TRUE
"TRIM24"	FALSE	FALSE	FALSE	15.8303580476359	3	TRUE
"TRIM25"	FALSE	FALSE	FALSE	38.9861957636794	3	TRUE
"TRIM26"	FALSE	FALSE	FALSE	32.0881387251897	3	TRUE
"TRIM27"	FALSE	FALSE	FALSE	56.5913537034714	3	TRUE
"TRIM28"	FALSE	FALSE	FALSE	80.3259461787602	3	TRUE
"TRIM29"	FALSE	FALSE	FALSE	4.13310106840275	3	TRUE
"TRIM3"	FALSE	FALSE	FALSE	11.6170255454064	3	TRUE
"TRIM31"	FALSE	FALSE	FALSE	85.0458506425947	3	TRUE
"TRIM32"	FALSE	FALSE	FALSE	9.50044122840762	3	TRUE
"TRIM33"	FALSE	FALSE	FALSE	40.6610735427887	3	TRUE
"TRIM35"	FALSE	FALSE	FALSE	7.80407329996065	3	TRUE
"TRIM36"	FALSE	FALSE	FALSE	8.77658153748854	3	TRUE
"TRIM37"	FALSE	FALSE	FALSE	12.6382123679391	3	TRUE
"TRIM38"	FALSE	FALSE	FALSE	60.1802906138808	3	TRUE
"TRIM39"	FALSE	FALSE	FALSE	15.2972467796621	3	TRUE
"TRIM4"	FALSE	FALSE	FALSE	32.6656742069881	3	TRUE
"TRIM41"	FALSE	FALSE	FALSE	21.9983149003529	3	TRUE
"TRIM44"	FALSE	FALSE	FALSE	47.4585935440068	3	TRUE
"TRIM47"	FALSE	FALSE	FALSE	50.6914955302959	3	TRUE
"TRIM5"	FALSE	FALSE	FALSE	14.5749418060683	3	TRUE
