"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene","ligand_log2FC","ligand_p_val_adj","receptor_log2FC","receptor_p_val_adj"
"9625","Mono:HLA-C_NK:CD81","Mono","HLA-C","NK","CD81",NA,NA,NA,NA
"9626","Mono:IL18_NK:CD48","Mono","IL18","NK","CD48",NA,NA,0.310917151435256,6.38751176048644e-26
"9627","Mono:S100A8_NK:CD69","Mono","S100A8","NK","CD69",NA,NA,NA,NA
"9628","Mono:S100A8_NK:ITGB2","Mono","S100A8","NK","ITGB2",NA,NA,0.351136632092222,1.82603228085644e-30
"9629","Mono:THBS1_NK:CD47","Mono","THBS1","NK","CD47",NA,NA,NA,NA
"9630","Mono:VCAN_NK:CD44","Mono","VCAN","NK","CD44",NA,NA,0.261949285192484,8.29308871850973e-24
"9631","Mono:VCAN_NK:ITGA4","Mono","VCAN","NK","ITGA4",NA,NA,NA,NA
"9632","Mono:VCAN_NK:ITGB1","Mono","VCAN","NK","ITGB1",NA,NA,NA,NA
"9633","Ery:ADAM9_NK:ITGB1","Ery","ADAM9","NK","ITGB1",NA,NA,NA,NA
"9634","Ery:HLA-C_NK:CD47","Ery","HLA-C","NK","CD47",NA,NA,NA,NA
"9635","Ery:HLA-C_NK:CD81","Ery","HLA-C","NK","CD81",NA,NA,NA,NA
"9636","NK:B2M_NK:CD247","NK","B2M","NK","CD247",NA,NA,NA,NA
"9637","NK:B2M_NK:HLA-F","NK","B2M","NK","HLA-F",NA,NA,0.316239640918035,5.34886135562383e-25
"9638","NK:B2M_NK:KLRD1","NK","B2M","NK","KLRD1",NA,NA,-0.375797224755398,7.63201064959123e-76
"9639","NK:HLA-C_NK:CD47","NK","HLA-C","NK","CD47",NA,NA,NA,NA
"9640","NK:ICAM3_NK:ITGAL","NK","ICAM3","NK","ITGAL",NA,NA,NA,NA
"9641","NK:ICAM3_NK:ITGB2","NK","ICAM3","NK","ITGB2",NA,NA,0.351136632092222,1.82603228085644e-30
"9642","HSPC:APOE_NK:SORL1","HSPC","APOE","NK","SORL1",NA,NA,NA,NA
"9643","HSPC:TSPAN3_NK:ADAM10","HSPC","TSPAN3","NK","ADAM10",NA,NA,NA,NA
"9644","B:CD74_B:CXCR4","B","CD74","B","CXCR4",NA,NA,0.356729165996238,2.50105635354682e-69
"9645","B:CD81_B:CD37","B","CD81","B","CD37",-0.433461737482239,2.95484326986049e-56,-0.286383904716662,2.43217657820437e-99
"9646","Gran:CALM1_B:ABCA1","Gran","CALM1","B","ABCA1",-0.333616614533036,1.49290831386006e-90,NA,NA
"9647","Gran:CD55_B:ADGRE5","Gran","CD55","B","ADGRE5",NA,NA,0.34460442256671,2.67286371128479e-72
"9648","Mono:CALM1_B:ABCA1","Mono","CALM1","B","ABCA1",NA,NA,NA,NA
"9649","Mono:CD55_B:ADGRE5","Mono","CD55","B","ADGRE5",NA,NA,0.34460442256671,2.67286371128479e-72
"9650","Ery:HLA-DRA_B:CD9","Ery","HLA-DRA","B","CD9",NA,NA,NA,NA
"9651","NK:CD74_B:CXCR4","NK","CD74","B","CXCR4",NA,NA,0.356729165996238,2.50105635354682e-69
"9652","NK:IL2RB_B:IL2RG","NK","IL2RB","B","IL2RG",NA,NA,NA,NA
"9653","HSPC:APOE_B:ABCA1","HSPC","APOE","B","ABCA1",NA,NA,NA,NA
"9654","HSPC:ITGA6_B:CD9","HSPC","ITGA6","B","CD9",NA,NA,NA,NA
"9655","DC:HLA-E_HSPC:SLC16A4","DC","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9656","DC:RETN_HSPC:CAP1","DC","RETN","HSPC","CAP1",NA,NA,NA,NA
"9657","DC:SYK_HSPC:LAT","DC","SYK","HSPC","LAT",NA,NA,NA,NA
"9658","T:HLA-E_HSPC:SLC16A4","T","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9659","T:ITGA4_HSPC:CD9","T","ITGA4","HSPC","CD9",NA,NA,NA,NA
"9660","B:HLA-E_HSPC:SLC16A4","B","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9661","B:ITGA4_HSPC:CD9","B","ITGA4","HSPC","CD9",NA,NA,NA,NA
"9662","B:RPS27A_HSPC:SMAD3","B","RPS27A","HSPC","SMAD3",NA,NA,NA,NA
"9663","Gran:HLA-E_HSPC:SLC16A4","Gran","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9664","Gran:RETN_HSPC:CAP1","Gran","RETN","HSPC","CAP1",-0.766439527189285,1.55825169529439e-97,NA,NA
"9665","Gran:SYK_HSPC:LAT","Gran","SYK","HSPC","LAT",NA,NA,NA,NA
"9666","Mono:HLA-E_HSPC:SLC16A4","Mono","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9667","Mono:RETN_HSPC:CAP1","Mono","RETN","HSPC","CAP1",-0.316032984730796,2.12926515685213e-141,NA,NA
"9668","Mono:TLR2_HSPC:CD36","Mono","TLR2","HSPC","CD36",NA,NA,NA,NA
"9669","Ery:EXOC3-AS1_HSPC:TRAF2","Ery","EXOC3-AS1","HSPC","TRAF2",NA,NA,NA,NA
"9670","Ery:GAL_HSPC:GALR3","Ery","GAL","HSPC","GALR3",NA,NA,NA,NA
"9671","Ery:HLA-E_HSPC:SLC16A4","Ery","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9672","Ery:TCTN1_HSPC:TCTN3","Ery","TCTN1","HSPC","TCTN3",NA,NA,NA,NA
"9673","Ery:TCTN1_HSPC:TMEM67","Ery","TCTN1","HSPC","TMEM67",NA,NA,NA,NA
"9674","NK:HLA-E_HSPC:SLC16A4","NK","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9675","HSPC:HLA-E_HSPC:SLC16A4","HSPC","HLA-E","HSPC","SLC16A4",NA,NA,NA,NA
"9676","HSPC:HRAS_HSPC:INSR","HSPC","HRAS","HSPC","INSR",NA,NA,NA,NA
"9677","HSPC:ICAM4_HSPC:ITGA2B","HSPC","ICAM4","HSPC","ITGA2B",NA,NA,NA,NA
"9678","DC:GZMB_Ery:IGF2R","DC","GZMB","Ery","IGF2R",-0.603514358477429,3.70061074944721e-09,NA,NA
"9679","T:HLA-DQB1_Ery:CD4","T","HLA-DQB1","Ery","CD4",NA,NA,NA,NA
"9680","B:HLA-DRB1_Ery:CD4","B","HLA-DRB1","Ery","CD4",NA,NA,NA,NA
"9681","Gran:ADRB2_Ery:MGLL","Gran","ADRB2","Ery","MGLL",NA,NA,NA,NA
"9682","Mono:TNFSF10_Ery:RIPK1","Mono","TNFSF10","Ery","RIPK1",NA,NA,NA,NA
"9683","Ery:SERPING1_Ery:LRP1","Ery","SERPING1","Ery","LRP1",NA,NA,NA,NA
"9684","NK:HLA-E_Ery:SLC16A4","NK","HLA-E","Ery","SLC16A4",NA,NA,NA,NA
"9685","NK:PIK3CA_Ery:IFNAR2","NK","PIK3CA","Ery","IFNAR2",NA,NA,NA,NA
"9686","HSPC:PRSS2_Ery:F2R","HSPC","PRSS2","Ery","F2R",NA,NA,NA,NA
"9687","T:ANXA1_DC:FPR1","T","ANXA1","DC","FPR1",NA,NA,NA,NA
"9688","T:GNAI2_DC:FPR1","T","GNAI2","DC","FPR1",NA,NA,NA,NA
"9689","T:GNAS_DC:ADCY7","T","GNAS","DC","ADCY7",NA,NA,NA,NA
"9690","T:TGFB1_DC:SDC2","T","TGFB1","DC","SDC2",0.398892403558256,4.92179456757968e-175,NA,NA
"9691","B:CD19_DC:CD81","B","CD19","DC","CD81",NA,NA,NA,NA
"9692","B:GNAI2_DC:FPR1","B","GNAI2","DC","FPR1",NA,NA,NA,NA
"9693","B:GNAS_DC:ADCY7","B","GNAS","DC","ADCY7",NA,NA,NA,NA
"9694","B:HSP90AA1_DC:LRP1","B","HSP90AA1","DC","LRP1",0.319373267235175,2.71558980853873e-65,NA,NA
"9695","B:PIK3CA_DC:IFNAR2","B","PIK3CA","DC","IFNAR2",NA,NA,NA,NA
"9696","B:TGFB1_DC:SDC2","B","TGFB1","DC","SDC2",NA,NA,NA,NA
"9697","Gran:TNFSF10_DC:RIPK1","Gran","TNFSF10","DC","RIPK1",NA,NA,NA,NA
"9698","Mono:ADAM28_DC:ITGA4","Mono","ADAM28","DC","ITGA4",NA,NA,NA,NA
"9699","Mono:PIK3R1_DC:CBL","Mono","PIK3R1","DC","CBL",NA,NA,NA,NA
"9700","Mono:PIK3R1_DC:EPN1","Mono","PIK3R1","DC","EPN1",NA,NA,NA,NA
"9701","Mono:TNFSF10_DC:RIPK1","Mono","TNFSF10","DC","RIPK1",NA,NA,NA,NA
"9702","NK:ANXA1_DC:FPR1","NK","ANXA1","DC","FPR1",NA,NA,NA,NA
"9703","NK:GNAI2_DC:FPR1","NK","GNAI2","DC","FPR1",NA,NA,NA,NA
"9704","NK:GNAS_DC:ADCY7","NK","GNAS","DC","ADCY7",0.299845832173665,6.31594659566567e-18,NA,NA
"9705","NK:PIK3CA_DC:IFNAR1","NK","PIK3CA","DC","IFNAR1",NA,NA,NA,NA
"9706","NK:PIK3CA_DC:IFNAR2","NK","PIK3CA","DC","IFNAR2",NA,NA,NA,NA
"9707","NK:TGFB1_DC:SDC2","NK","TGFB1","DC","SDC2",0.395285963472931,7.68585727178364e-43,NA,NA
"9708","NK:TGFB1_DC:SMAD3","NK","TGFB1","DC","SMAD3",0.395285963472931,7.68585727178364e-43,NA,NA
"9709","HSPC:CD9_DC:CD36","HSPC","CD9","DC","CD36",NA,NA,0.315011699332806,6.21909766554243e-08
"9710","HSPC:ICAM4_DC:ITGA4","HSPC","ICAM4","DC","ITGA4",NA,NA,NA,NA
"9711","HSPC:ICAM4_DC:ITGB1","HSPC","ICAM4","DC","ITGB1",NA,NA,NA,NA
"9712","HSPC:ICAM4_DC:ITGB2","HSPC","ICAM4","DC","ITGB2",NA,NA,NA,NA
"9713","HSPC:ITGA6_DC:CD151","HSPC","ITGA6","DC","CD151",NA,NA,NA,NA
"9714","Mono:LTB_Mono:CD40","Mono","LTB","Mono","CD40",NA,NA,NA,NA
"9715","B:ANGPTL1_Mono:LILRB2","B","ANGPTL1","Mono","LILRB2",NA,NA,NA,NA
"9716","B:ANGPTL1_Mono:LILRB3","B","ANGPTL1","Mono","LILRB3",NA,NA,NA,NA
"9717","T:CD160_Mono:TNFRSF14","T","CD160","Mono","TNFRSF14",NA,NA,NA,NA
"9718","T:PLGRKT_Mono:PLAUR","T","PLGRKT","Mono","PLAUR",NA,NA,NA,NA
"9719","NK:GNAI2_Mono:ADCY7","NK","GNAI2","Mono","ADCY7",NA,NA,NA,NA
"9720","NK:LTB_Mono:CD40","NK","LTB","Mono","CD40",NA,NA,NA,NA
"9721","HSPC:LTB_Mono:CD40","HSPC","LTB","Mono","CD40",NA,NA,NA,NA
"9722","HSPC:TNFSF13B_Mono:CD40","HSPC","TNFSF13B","Mono","CD40",NA,NA,NA,NA
"9723","Gran:TNFSF13B_Mono:CD40","Gran","TNFSF13B","Mono","CD40",NA,NA,NA,NA
"9724","DC:IL1R1_Mono:IL1RAP","DC","IL1R1","Mono","IL1RAP",NA,NA,NA,NA
"9725","DC:LTB_Mono:CD40","DC","LTB","Mono","CD40",NA,NA,NA,NA
"9726","DC:QDPR_Mono:DYSF","DC","QDPR","Mono","DYSF",NA,NA,NA,NA
"9727","Ery:TNFSF13B_Mono:CD40","Ery","TNFSF13B","Mono","CD40",NA,NA,NA,NA
"9728","Mono:CD55_Gran:CR1","Mono","CD55","Gran","CR1",NA,NA,NA,NA
"9729","Mono:HP_Gran:ASGR1","Mono","HP","Gran","ASGR1",NA,NA,NA,NA
"9730","Mono:HP_Gran:CD163","Mono","HP","Gran","CD163",NA,NA,NA,NA
"9731","Mono:RETN_Gran:CAP1","Mono","RETN","Gran","CAP1",-0.316032984730796,2.12926515685213e-141,NA,NA
"9732","Mono:RETN_Gran:TLR4","Mono","RETN","Gran","TLR4",-0.316032984730796,2.12926515685213e-141,NA,NA
"9733","Mono:TNFSF10_Gran:RIPK1","Mono","TNFSF10","Gran","RIPK1",NA,NA,NA,NA
"9734","Mono:TNFSF12_Gran:CD163","Mono","TNFSF12","Gran","CD163",NA,NA,NA,NA
"9735","B:ALOX5AP_Gran:ALOX5","B","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"9736","B:ANGPTL1_Gran:LILRB2","B","ANGPTL1","Gran","LILRB2",NA,NA,NA,NA
"9737","B:ANGPTL1_Gran:LILRB3","B","ANGPTL1","Gran","LILRB3",NA,NA,NA,NA
"9738","B:HLA-DOA_Gran:CD4","B","HLA-DOA","Gran","CD4",NA,NA,0.258136908424362,3.09691766709505e-37
"9739","T:ALOX5AP_Gran:ALOX5","T","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"9740","T:CD160_Gran:TNFRSF14","T","CD160","Gran","TNFRSF14",NA,NA,NA,NA
"9741","T:HLA-DMA_Gran:CD4","T","HLA-DMA","Gran","CD4",NA,NA,0.258136908424362,3.09691766709505e-37
"9742","T:TNFSF12_Gran:CD163","T","TNFSF12","Gran","CD163",NA,NA,NA,NA
"9743","NK:ALOX5AP_Gran:ALOX5","NK","ALOX5AP","Gran","ALOX5",NA,NA,NA,NA
"9744","NK:HLA-DMA_Gran:CD4","NK","HLA-DMA","Gran","CD4",NA,NA,0.258136908424362,3.09691766709505e-37
"9745","NK:RPS19_Gran:C5AR1","NK","RPS19","Gran","C5AR1",NA,NA,NA,NA
"9746","HSPC:CD55_Gran:CR1","HSPC","CD55","Gran","CR1",NA,NA,NA,NA
"9747","HSPC:LTB_Gran:LTBR","HSPC","LTB","Gran","LTBR",NA,NA,NA,NA
"9748","HSPC:TCTN1_Gran:TCTN3","HSPC","TCTN1","Gran","TCTN3",NA,NA,NA,NA
"9749","HSPC:TNFSF10_Gran:RIPK1","HSPC","TNFSF10","Gran","RIPK1",NA,NA,NA,NA
"9750","Gran:CAMP_Gran:FPR2","Gran","CAMP","Gran","FPR2",NA,NA,NA,NA
"9751","Gran:CAMP_Gran:IGF1R","Gran","CAMP","Gran","IGF1R",NA,NA,NA,NA
"9752","Gran:CAMP_Gran:P2RX7","Gran","CAMP","Gran","P2RX7",NA,NA,NA,NA
"9753","Gran:CD2_Gran:CD53","Gran","CD2","Gran","CD53",NA,NA,0.257527790571524,5.21754442307719e-25
"9754","Gran:CD55_Gran:CR1","Gran","CD55","Gran","CR1",NA,NA,NA,NA
"9755","Gran:HP_Gran:CD163","Gran","HP","Gran","CD163",NA,NA,NA,NA
"9756","Gran:RETN_Gran:CAP1","Gran","RETN","Gran","CAP1",-0.766439527189285,1.55825169529439e-97,NA,NA
"9757","Gran:RETN_Gran:TLR4","Gran","RETN","Gran","TLR4",-0.766439527189285,1.55825169529439e-97,NA,NA
"9758","Gran:TNFSF10_Gran:RIPK1","Gran","TNFSF10","Gran","RIPK1",NA,NA,NA,NA
"9759","DC:CAMP_Gran:FPR2","DC","CAMP","Gran","FPR2",NA,NA,NA,NA
"9760","DC:CAMP_Gran:IGF1R","DC","CAMP","Gran","IGF1R",NA,NA,NA,NA
"9761","DC:CAMP_Gran:P2RX7","DC","CAMP","Gran","P2RX7",NA,NA,NA,NA
"9762","DC:CD2_Gran:CD53","DC","CD2","Gran","CD53",NA,NA,0.257527790571524,5.21754442307719e-25
"9763","DC:CD48_Gran:CD2","DC","CD48","Gran","CD2",-0.323323057075333,3.70574484370054e-14,NA,NA
"9764","DC:CD55_Gran:CR1","DC","CD55","Gran","CR1",NA,NA,NA,NA
"9765","DC:CD59_Gran:CD2","DC","CD59","Gran","CD2",NA,NA,NA,NA
"9766","DC:SPINT1_Gran:ST14","DC","SPINT1","Gran","ST14",NA,NA,NA,NA
"9767","DC:TNFSF10_Gran:RIPK1","DC","TNFSF10","Gran","RIPK1",NA,NA,NA,NA
"9768","Ery:CD34_Gran:SELL","Ery","CD34","Gran","SELL",NA,NA,NA,NA
"9769","Ery:SYK_Gran:FCGR2A","Ery","SYK","Gran","FCGR2A",NA,NA,NA,NA
"9770","Ery:TCTN1_Gran:TCTN3","Ery","TCTN1","Gran","TCTN3",NA,NA,NA,NA
"9771","Ery:TNFSF10_Gran:RIPK1","Ery","TNFSF10","Gran","RIPK1",NA,NA,NA,NA
"9772","Mono:LRPAP1_T:CD320","Mono","LRPAP1","T","CD320",NA,NA,NA,NA
"9773","Mono:VCAN_T:SELPLG","Mono","VCAN","T","SELPLG",NA,NA,NA,NA
"9774","B:ICAM2_T:ITGAL","B","ICAM2","T","ITGAL",NA,NA,NA,NA
"9775","B:ICAM2_T:ITGB2","B","ICAM2","T","ITGB2",NA,NA,NA,NA
"9776","B:PIK3R1_T:CBL","B","PIK3R1","T","CBL",NA,NA,NA,NA
"9777","T:CD160_T:TNFRSF14","T","CD160","T","TNFRSF14",NA,NA,NA,NA
"9778","HSPC:LRPAP1_T:CD320","HSPC","LRPAP1","T","CD320",NA,NA,NA,NA
"9779","Gran:CD2_T:CD53","Gran","CD2","T","CD53",NA,NA,NA,NA
"9780","Gran:ITGB2_T:CD226","Gran","ITGB2","T","CD226",NA,NA,NA,NA
"9781","Gran:LRPAP1_T:CD320","Gran","LRPAP1","T","CD320",NA,NA,NA,NA
"9782","Gran:LRPAP1_T:SORL1","Gran","LRPAP1","T","SORL1",NA,NA,NA,NA
"9783","Gran:VCAN_T:SELPLG","Gran","VCAN","T","SELPLG",NA,NA,NA,NA
"9784","DC:CD2_T:CD53","DC","CD2","T","CD53",NA,NA,NA,NA
"9785","DC:ITGB2_T:CD226","DC","ITGB2","T","CD226",NA,NA,NA,NA
"9786","DC:LRPAP1_T:CD320","DC","LRPAP1","T","CD320",NA,NA,NA,NA
"9787","DC:PTAFR_T:MBP","DC","PTAFR","T","MBP",0.386068442606013,3.50849169478511e-23,NA,NA
"9788","Ery:CD34_T:SELL","Ery","CD34","T","SELL",NA,NA,NA,NA
"9789","T:CD160_NK:TNFRSF14","T","CD160","NK","TNFRSF14",NA,NA,NA,NA
"9790","HSPC:CFH_NK:ITGAM","HSPC","CFH","NK","ITGAM",NA,NA,NA,NA
"9791","HSPC:EMILIN1_NK:TGFB1","HSPC","EMILIN1","NK","TGFB1",NA,NA,0.395285963472931,7.68585727178364e-43
"9792","HSPC:PODXL2_NK:SELL","HSPC","PODXL2","NK","SELL",NA,NA,-0.352767323203328,7.44971352474872e-17
"9793","DC:PTAFR_NK:MBP","DC","PTAFR","NK","MBP",0.386068442606013,3.50849169478511e-23,NA,NA
"9794","DC:SELPLG_NK:ITGAM","DC","SELPLG","NK","ITGAM",NA,NA,NA,NA
"9795","Ery:APP_NK:APLP2","Ery","APP","NK","APLP2",NA,NA,NA,NA
"9796","Ery:APP_NK:CD74","Ery","APP","NK","CD74",NA,NA,NA,NA
"9797","Ery:APP_NK:PTGER2","Ery","APP","NK","PTGER2",NA,NA,NA,NA
"9798","Ery:APP_NK:RPSA","Ery","APP","NK","RPSA",NA,NA,NA,NA
"9799","Ery:CD34_NK:SELL","Ery","CD34","NK","SELL",NA,NA,-0.352767323203328,7.44971352474872e-17
"9800","Ery:PODXL2_NK:SELL","Ery","PODXL2","NK","SELL",NA,NA,-0.352767323203328,7.44971352474872e-17
"9801","Ery:TGFBR1_NK:TGFBR2","Ery","TGFBR1","NK","TGFBR2",NA,NA,NA,NA
"9802","T:CD160_B:TNFRSF14","T","CD160","B","TNFRSF14",NA,NA,NA,NA
"9803","HSPC:PODXL2_B:SELL","HSPC","PODXL2","B","SELL",NA,NA,-0.427660334217215,1.73632689645397e-53
"9804","HSPC:ST6GAL1_B:CD22","HSPC","ST6GAL1","B","CD22",NA,NA,NA,NA
"9805","HSPC:TSPAN5_B:TSPAN13","HSPC","TSPAN5","B","TSPAN13",NA,NA,-0.294810416043843,5.19802096364033e-30
"9806","DC:CD2_B:CD53","DC","CD2","B","CD53",NA,NA,-0.417370304609218,2.15900310282872e-49
"9807","Ery:GP1BB_B:ITGB2","Ery","GP1BB","B","ITGB2",NA,NA,NA,NA
"9808","Ery:HSPG2_B:ITGB1","Ery","HSPG2","B","ITGB1",NA,NA,NA,NA
"9809","Ery:PODXL2_B:SELL","Ery","PODXL2","B","SELL",NA,NA,-0.427660334217215,1.73632689645397e-53
"9810","Mono:ADM_HSPC:CALCRL","Mono","ADM","HSPC","CALCRL",0.731451794979467,0,NA,NA
"9811","Mono:HP_HSPC:ASGR1","Mono","HP","HSPC","ASGR1",NA,NA,NA,NA
"9812","Mono:LGALS9_HSPC:SLC1A5","Mono","LGALS9","HSPC","SLC1A5",0.285199357074697,1.79688662155766e-235,NA,NA
"9813","Mono:LTB_HSPC:CD40","Mono","LTB","HSPC","CD40",NA,NA,NA,NA
"9814","Mono:LYN_HSPC:EPOR","Mono","LYN","HSPC","EPOR",NA,NA,NA,NA
"9815","Mono:PIK3CD_HSPC:SLC16A4","Mono","PIK3CD","HSPC","SLC16A4",NA,NA,NA,NA
"9816","Mono:PRNP_HSPC:TNFRSF25","Mono","PRNP","HSPC","TNFRSF25",NA,NA,NA,NA
"9817","Mono:TNFSF12_HSPC:TNFRSF25","Mono","TNFSF12","HSPC","TNFRSF25",NA,NA,NA,NA
"9818","B:BTK_HSPC:EPOR","B","BTK","HSPC","EPOR",NA,NA,NA,NA
"9819","B:CALM1_HSPC:KCNN4","B","CALM1","HSPC","KCNN4",NA,NA,NA,NA
"9820","B:HSP90B1_HSPC:ASGR1","B","HSP90B1","HSPC","ASGR1",NA,NA,NA,NA
"9821","B:LTB_HSPC:CD40","B","LTB","HSPC","CD40",-0.58191833290086,9.33511976883981e-125,NA,NA
"9822","B:PIK3R1_HSPC:EPOR","B","PIK3R1","HSPC","EPOR",NA,NA,NA,NA
"9823","B:SYK_HSPC:EPOR","B","SYK","HSPC","EPOR",-0.297957072752454,7.72140340666502e-26,NA,NA
"9824","T:CALM1_HSPC:KCNN4","T","CALM1","HSPC","KCNN4",NA,NA,NA,NA
"9825","T:CD160_HSPC:TNFRSF14","T","CD160","HSPC","TNFRSF14",NA,NA,NA,NA
"9826","T:CD320_HSPC:JAML","T","CD320","HSPC","JAML",NA,NA,NA,NA
"9827","T:GZMB_HSPC:CHRM3","T","GZMB","HSPC","CHRM3",NA,NA,NA,NA
"9828","T:HSP90B1_HSPC:ASGR1","T","HSP90B1","HSPC","ASGR1",NA,NA,NA,NA
"9829","T:LTB_HSPC:CD40","T","LTB","HSPC","CD40",NA,NA,NA,NA
"9830","T:TNFSF12_HSPC:TNFRSF25","T","TNFSF12","HSPC","TNFRSF25",NA,NA,NA,NA
"9831","NK:CALM1_HSPC:KCNN4","NK","CALM1","HSPC","KCNN4",NA,NA,NA,NA
"9832","NK:CD320_HSPC:JAML","NK","CD320","HSPC","JAML",NA,NA,NA,NA
"9833","NK:HSP90B1_HSPC:ASGR1","NK","HSP90B1","HSPC","ASGR1",NA,NA,NA,NA
"9834","NK:LTB_HSPC:CD40","NK","LTB","HSPC","CD40",NA,NA,NA,NA
"9835","NK:LYN_HSPC:EPOR","NK","LYN","HSPC","EPOR",NA,NA,NA,NA
"9836","HSPC:CD320_HSPC:JAML","HSPC","CD320","HSPC","JAML",NA,NA,NA,NA
"9837","HSPC:LGALS9_HSPC:SLC1A5","HSPC","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"9838","HSPC:LTB_HSPC:CD40","HSPC","LTB","HSPC","CD40",NA,NA,NA,NA
"9839","HSPC:LYN_HSPC:EPOR","HSPC","LYN","HSPC","EPOR",NA,NA,NA,NA
"9840","HSPC:TSPAN5_HSPC:TSPAN13","HSPC","TSPAN5","HSPC","TSPAN13",NA,NA,NA,NA
"9841","Gran:ADM_HSPC:CALCRL","Gran","ADM","HSPC","CALCRL",NA,NA,NA,NA
"9842","Gran:HP_HSPC:ASGR1","Gran","HP","HSPC","ASGR1",NA,NA,NA,NA
"9843","Gran:LGALS9_HSPC:SLC1A5","Gran","LGALS9","HSPC","SLC1A5",0.334237428757051,2.64278832887731e-44,NA,NA
"9844","Gran:LYN_HSPC:EPOR","Gran","LYN","HSPC","EPOR",NA,NA,NA,NA
"9845","Gran:PIK3CD_HSPC:SLC16A4","Gran","PIK3CD","HSPC","SLC16A4",NA,NA,NA,NA
"9846","Gran:PRNP_HSPC:TNFRSF25","Gran","PRNP","HSPC","TNFRSF25",NA,NA,NA,NA
"9847","Gran:TNFSF12_HSPC:TNFRSF25","Gran","TNFSF12","HSPC","TNFRSF25",NA,NA,NA,NA
"9848","DC:LGALS9_HSPC:SLC1A5","DC","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"9849","DC:LTB_HSPC:CD40","DC","LTB","HSPC","CD40",NA,NA,NA,NA
"9850","DC:LYN_HSPC:EPOR","DC","LYN","HSPC","EPOR",NA,NA,NA,NA
"9851","DC:PIK3CD_HSPC:SLC16A4","DC","PIK3CD","HSPC","SLC16A4",NA,NA,NA,NA
"9852","DC:TNFSF12_HSPC:TNFRSF25","DC","TNFSF12","HSPC","TNFRSF25",NA,NA,NA,NA
"9853","Ery:C1orf112_HSPC:PLSCR4","Ery","C1orf112","HSPC","PLSCR4",NA,NA,NA,NA
"9854","Ery:CD320_HSPC:JAML","Ery","CD320","HSPC","JAML",-0.274278028608073,1.73702988320202e-52,NA,NA
"9855","Ery:CD34_HSPC:SELL","Ery","CD34","HSPC","SELL",NA,NA,NA,NA
"9856","Ery:CRKL_HSPC:EPOR","Ery","CRKL","HSPC","EPOR",NA,NA,NA,NA
"9857","Ery:CXADR_HSPC:JAML","Ery","CXADR","HSPC","JAML",NA,NA,NA,NA
"9858","Ery:FADD_HSPC:TRADD","Ery","FADD","HSPC","TRADD",NA,NA,NA,NA
"9859","Ery:LGALS9_HSPC:SLC1A5","Ery","LGALS9","HSPC","SLC1A5",NA,NA,NA,NA
"9860","Ery:LYN_HSPC:EPOR","Ery","LYN","HSPC","EPOR",NA,NA,NA,NA
"9861","Ery:PRNP_HSPC:TNFRSF25","Ery","PRNP","HSPC","TNFRSF25",NA,NA,NA,NA
"9862","Ery:TCTN1_HSPC:TMEM216","Ery","TCTN1","HSPC","TMEM216",NA,NA,NA,NA
"9863","Mono:PIK3CD_Ery:SLC16A4","Mono","PIK3CD","Ery","SLC16A4",NA,NA,NA,NA
"9864","B:FYN_Ery:SPN","B","FYN","Ery","SPN",NA,NA,-0.42350453359881,8.84356875751878e-60
"9865","B:HLA-DOA_Ery:CD4","B","HLA-DOA","Ery","CD4",NA,NA,NA,NA
"9866","B:HLA-DOB_Ery:CD4","B","HLA-DOB","Ery","CD4",NA,NA,NA,NA
"9867","T:HLA-DMA_Ery:CD4","T","HLA-DMA","Ery","CD4",NA,NA,NA,NA
"9868","T:RPS27A_Ery:TGFBR1","T","RPS27A","Ery","TGFBR1",NA,NA,NA,NA
"9869","T:S100A9_Ery:ITGB2","T","S100A9","Ery","ITGB2",NA,NA,NA,NA
"9870","T:UBC_Ery:TGFBR1","T","UBC","Ery","TGFBR1",0.326908367715712,0,NA,NA
"9871","NK:HLA-DMA_Ery:CD4","NK","HLA-DMA","Ery","CD4",NA,NA,NA,NA
"9872","NK:LTB_Ery:CD40","NK","LTB","Ery","CD40",NA,NA,NA,NA
"9873","NK:LTB_Ery:LTBR","NK","LTB","Ery","LTBR",NA,NA,NA,NA
"9874","NK:LTB_Ery:TNFRSF1A","NK","LTB","Ery","TNFRSF1A",NA,NA,NA,NA
"9875","NK:RPS27A_Ery:TGFBR1","NK","RPS27A","Ery","TGFBR1",NA,NA,NA,NA
"9876","NK:S100A9_Ery:ITGB2","NK","S100A9","Ery","ITGB2",NA,NA,NA,NA
"9877","NK:UBC_Ery:TGFBR1","NK","UBC","Ery","TGFBR1",0.275906003188707,1.58951287039515e-40,NA,NA
