,ID,community,CPDB,NicheNet
568,TNFSF14_TNFRSF14,True,True,True
569,PPBP_CXCR1,True,True,True
570,CXCL13_CXCR3,True,False,True
571,CLEC2B_KLRF1,True,True,False
572,CDH1_PTPRM,True,False,True
573,OXT_AVPR1B,True,False,True
574,FN1_ITGA2,True,True,True
575,NPR1_NPPA,True,False,False
576,SFRP2_WNT1,True,True,False
577,CADM3_EPB41L1,False,True,False
578,CGA_ADRB2,True,False,True
579,LRP1B_PLAUR,True,False,False
580,SFRP2_WNT2,True,True,False
581,BMP4_HJV,True,False,False
582,FST_BMPR1B,True,False,False
583,ICAM1_CAV1,True,False,False
584,ADAM12_ITGA9,True,False,True
585,WNT3_FZD10,True,True,False
586,COL9A2_ITGA11,False,True,False
587,PLAU_ITGAV,True,False,False
588,GDF2_ACVR1B,False,True,False
589,SCGB3A1_MARCO,True,True,True
590,CXCL9_CCR3,True,False,True
591,CCL27_MTNR1A,True,False,True
592,RSPO4_LGR5,True,True,True
593,AGT_GRM7,True,False,True
594,GHRL_MLNR,True,True,False
595,NID1_ITGAV,True,False,True
596,HSD3B1_CATSPER4,False,True,False
597,COL2A1_MAG,True,False,True
598,PTH_ADRB2,True,False,True
599,GCG_ADRB2,True,False,True
600,GPC3_TNFRSF11B,True,False,False
601,IL27_IL6ST,True,True,True
602,RIMS1_SLC17A7,True,False,False
603,EGF_TNFRSF11B,True,False,False
604,COL4A1_ITGA11,True,True,False
605,LAMB3_ITGA3,True,False,False
606,EPHB1_EFNB1,True,False,False
607,DUSP18_ITGB8,True,False,False
608,KLB_FGFR4,True,True,False
609,FGA_ITGB3,True,True,True
610,DSC2_DSG1,True,True,True
611,HLA-G_CD4,True,False,False
612,CSPG4_ITGA3,False,True,False
613,EFNA1_EPHB6,True,False,True
614,GSTO1_RYR1,True,False,False
615,WNT7B_FZD1,True,True,True
616,IL36A_IL36RN,True,False,False
617,SLURP2_CHRNA3,True,False,False
618,BMPR2_BMP2,True,False,False
619,PSG5_TNFRSF12A,True,False,False
620,EFNA5_EPHB1,True,False,True
621,PLG_ITGB3,False,True,False
622,AVP_AVPR1A,True,True,True
623,DLK1_NOTCH1,True,True,True
624,SPON2_ITGB2,True,False,False
625,RGMA_HFE,True,False,False
626,PI16_TNFRSF21,True,False,False
627,APOB_OLR1,True,False,False
628,GP1BB_VWF,False,True,False
629,COL2A1_TNFRSF10A,True,False,True
630,NODAL_TDGF1,True,False,False
631,GCG_GCGR,True,True,True
632,ALOX5AP_ALOX5,True,False,True
633,IL24_ESR2,False,True,True
634,WNT9A_FZD10,True,True,False
635,CSPG4_ITGB1,False,True,False
636,CXCL8_ACKR1,True,True,False
637,NPY_PRLHR,True,False,True
