interaction_ID,AML.0024,AML.0160,AML.0693,AML.1371,AML.2123,AML.3133,AML.4340,healthy.1,healthy.2,healthy.3,healthy.4,healthy.4003,healthy.5
DC:ADRA2A_Mono:CXCL8,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:ADRA2A_Mono:CXCL8,0,0,0,0,0,0,0,0,0,1,0,0,0
B:SDC3_Mono:CXCL8,0,0,0,0,0,0,1,0,0,0,0,0,0
HSPC:CHRM3_NK:ARF1,0,0,0,0,0,0,0,1,1,1,1,0,0
HSPC:CHRM3_T:ARF1,0,0,0,0,0,0,0,1,1,1,1,0,0
Ery:COL6A5_HSPC:CD44,0,0,0,0,0,0,0,1,1,1,1,1,1
Ery:COL6A5_T:CD44,0,0,0,0,0,0,0,1,1,1,1,1,1
NK:ITGB2_Ery:CD40LG,0,0,0,0,0,0,0,1,0,1,0,0,0
Mono:CD9_Ery:CD40LG,0,0,0,0,0,0,0,1,0,0,0,0,0
B:CD53_Ery:CD40LG,0,0,0,0,0,0,0,1,0,1,0,0,0
DC:GZMB_HSPC:CHRM3,0,0,0,0,0,0,0,1,1,0,1,0,0
Ery:CALM1_Ery:PLPP6,0,0,0,0,0,0,0,0,0,1,0,0,0
NK:TGFB1_HSPC:EMILIN1,0,0,0,0,0,0,0,0,0,1,0,0,0
T:TGFB1_HSPC:EMILIN1,0,0,0,0,0,0,0,0,0,1,0,0,0
HSPC:ADRA2A_Ery:NMU,0,0,0,0,0,0,0,0,0,1,0,0,0
HSPC:ADRA2A_Ery:HEBP1,0,0,0,0,0,0,0,0,0,1,0,0,0
DC:RYR1_Ery:GSTO1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ery:GNAS_DC:VIPR1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ery:CALM1_DC:VIPR1,0,0,0,0,0,0,0,0,0,0,1,0,0
DC:CCR2_Ery:CYTL1,0,0,0,0,0,0,0,0,0,0,1,1,0
DC:CCR2_HSPC:CYTL1,0,0,0,0,0,0,0,0,0,0,1,1,0
Gran:CCR2_Ery:CYTL1,0,0,0,0,0,0,0,0,0,0,1,1,0
Gran:CCR2_HSPC:CYTL1,0,0,0,0,0,0,0,0,0,0,1,1,0
Mono:CCR2_Ery:CYTL1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mono:CCR2_HSPC:CYTL1,0,0,0,0,0,0,0,0,0,0,1,0,0
Gran:ITGA4_HSPC:JAM2,0,0,0,0,0,0,0,0,0,0,1,0,0
HSPC:CD44_Ery:ACVR2B,0,0,0,0,0,0,0,0,0,0,0,1,0
T:CD44_Ery:ACVR2B,0,0,0,0,0,0,0,0,0,0,0,1,0
