"","interaction_ID","sender_celltype","sender_gene","receiver_celltype","receiver_gene"
"372","B:TGFB1_Mono:LPP","B","TGFB1","Mono","LPP"
"373","B:TGFB1_Mono:SMAD3","B","TGFB1","Mono","SMAD3"
"374","B:TGFB1_Mono:TGFBR2","B","TGFB1","Mono","TGFBR2"
"375","B:TGOLN2_Mono:BTN3A1","B","TGOLN2","Mono","BTN3A1"
"376","B:TYROBP_Mono:TREM1","B","TYROBP","Mono","TREM1"
"377","B:UBA52_Mono:LDLR","B","UBA52","Mono","LDLR"
"378","B:UBA52_Mono:SMAD3","B","UBA52","Mono","SMAD3"
"379","B:UBA52_Mono:TGFBR2","B","UBA52","Mono","TGFBR2"
"380","B:UBA52_Mono:TLR4","B","UBA52","Mono","TLR4"
"381","HSPC:ADAM9_Mono:ITGB1","HSPC","ADAM9","Mono","ITGB1"
"382","HSPC:ADGRA3_Mono:SIGLEC10","HSPC","ADGRA3","Mono","SIGLEC10"
"383","HSPC:ALOX5AP_Mono:ALOX5","HSPC","ALOX5AP","Mono","ALOX5"
"384","HSPC:APP_Mono:APLP2","HSPC","APP","Mono","APLP2"
"385","HSPC:APP_Mono:LRP1","HSPC","APP","Mono","LRP1"
"386","HSPC:APP_Mono:LRP10","HSPC","APP","Mono","LRP10"
"387","HSPC:APP_Mono:NCSTN","HSPC","APP","Mono","NCSTN"
"388","HSPC:APP_Mono:NOTCH2","HSPC","APP","Mono","NOTCH2"
"389","HSPC:APP_Mono:PTGER2","HSPC","APP","Mono","PTGER2"
"390","HSPC:APP_Mono:RPSA","HSPC","APP","Mono","RPSA"
"391","HSPC:APP_Mono:SORL1","HSPC","APP","Mono","SORL1"
"392","HSPC:CCL5_Mono:CCR1","HSPC","CCL5","Mono","CCR1"
"393","HSPC:CCL5_Mono:SDC4","HSPC","CCL5","Mono","SDC4"
"394","HSPC:CD14_Mono:ITGA4","HSPC","CD14","Mono","ITGA4"
"395","HSPC:CD4_Mono:CXCR4","HSPC","CD4","Mono","CXCR4"
"396","HSPC:CD52_Mono:SIGLEC10","HSPC","CD52","Mono","SIGLEC10"
"397","HSPC:FCGR1A_Mono:PILRA","HSPC","FCGR1A","Mono","PILRA"
"398","HSPC:FYN_Mono:SPN","HSPC","FYN","Mono","SPN"
"399","HSPC:GNAI2_Mono:ADCY7","HSPC","GNAI2","Mono","ADCY7"
"400","HSPC:GNAI2_Mono:C5AR1","HSPC","GNAI2","Mono","C5AR1"
"401","HSPC:GNAI2_Mono:FPR1","HSPC","GNAI2","Mono","FPR1"
"402","HSPC:IL18_Mono:CD48","HSPC","IL18","Mono","CD48"
"403","HSPC:LGALS9_Mono:CD44","HSPC","LGALS9","Mono","CD44"
"404","HSPC:LGALS9_Mono:CD47","HSPC","LGALS9","Mono","CD47"
"405","HSPC:LGALS9_Mono:HAVCR2","HSPC","LGALS9","Mono","HAVCR2"
"406","HSPC:LGALS9_Mono:LRP1","HSPC","LGALS9","Mono","LRP1"
"407","HSPC:LGALS9_Mono:PTPRC","HSPC","LGALS9","Mono","PTPRC"
"408","HSPC:LGALS9_Mono:SLC1A5","HSPC","LGALS9","Mono","SLC1A5"
"409","HSPC:LMAN1_Mono:MCFD2","HSPC","LMAN1","Mono","MCFD2"
"410","HSPC:LTBP1_Mono:TGFB1","HSPC","LTBP1","Mono","TGFB1"
"411","HSPC:LY86_Mono:CD180","HSPC","LY86","Mono","CD180"
"412","HSPC:QDPR_Mono:DYSF","HSPC","QDPR","Mono","DYSF"
"413","HSPC:RPS19_Mono:C5AR1","HSPC","RPS19","Mono","C5AR1"
"414","HSPC:S100A12_Mono:CD36","HSPC","S100A12","Mono","CD36"
"415","HSPC:S100A12_Mono:TLR4","HSPC","S100A12","Mono","TLR4"
"416","HSPC:SEMA4F_Mono:VSIR","HSPC","SEMA4F","Mono","VSIR"
"417","HSPC:TGFB1_Mono:CXCR4","HSPC","TGFB1","Mono","CXCR4"
"418","HSPC:TGFB1_Mono:ENG","HSPC","TGFB1","Mono","ENG"
"419","HSPC:TGFB1_Mono:ITGB1","HSPC","TGFB1","Mono","ITGB1"
"420","HSPC:TGFB1_Mono:LPP","HSPC","TGFB1","Mono","LPP"
"421","HSPC:TGFB1_Mono:SMAD3","HSPC","TGFB1","Mono","SMAD3"
"422","HSPC:TGFB1_Mono:TGFBR2","HSPC","TGFB1","Mono","TGFBR2"
"423","HSPC:TGOLN2_Mono:BTN3A1","HSPC","TGOLN2","Mono","BTN3A1"
"424","HSPC:TNF_Mono:FAS","HSPC","TNF","Mono","FAS"
"425","HSPC:TNF_Mono:FFAR2","HSPC","TNF","Mono","FFAR2"
"426","HSPC:TNF_Mono:LTBR","HSPC","TNF","Mono","LTBR"
"427","HSPC:TNF_Mono:TNFRSF1A","HSPC","TNF","Mono","TNFRSF1A"
"428","HSPC:TNF_Mono:TNFRSF1B","HSPC","TNF","Mono","TNFRSF1B"
"429","HSPC:TNF_Mono:TRADD","HSPC","TNF","Mono","TRADD"
"430","HSPC:TNF_Mono:VSIR","HSPC","TNF","Mono","VSIR"
"431","HSPC:TNFRSF6B_Mono:SIGLEC10","HSPC","TNFRSF6B","Mono","SIGLEC10"
"432","HSPC:TNFSF13_Mono:FAS","HSPC","TNFSF13","Mono","FAS"
"433","HSPC:TNFSF13_Mono:TNFRSF14","HSPC","TNFSF13","Mono","TNFRSF14"
"434","HSPC:TNFSF13_Mono:TNFRSF1A","HSPC","TNFSF13","Mono","TNFRSF1A"
"435","HSPC:TNFSF9_Mono:HLA-DPA1","HSPC","TNFSF9","Mono","HLA-DPA1"
"436","HSPC:TOR2A_Mono:ATP5F1B","HSPC","TOR2A","Mono","ATP5F1B"
"437","HSPC:TYK2_Mono:IFNAR1","HSPC","TYK2","Mono","IFNAR1"
"438","HSPC:TYK2_Mono:IFNAR2","HSPC","TYK2","Mono","IFNAR2"
"439","HSPC:TYK2_Mono:JAK1","HSPC","TYK2","Mono","JAK1"
"440","HSPC:ULBP2_Mono:HCST","HSPC","ULBP2","Mono","HCST"
"441","HSPC:VSTM1_Mono:LAMP1","HSPC","VSTM1","Mono","LAMP1"
"442","Ery:ALOX5AP_Mono:ALOX5","Ery","ALOX5AP","Mono","ALOX5"
"443","Ery:B2M_Mono:HLA-F","Ery","B2M","Mono","HLA-F"
"444","Ery:B2M_Mono:LILRB1","Ery","B2M","Mono","LILRB1"
"445","Ery:B2M_Mono:LILRB2","Ery","B2M","Mono","LILRB2"
"446","Ery:B2M_Mono:TFRC","Ery","B2M","Mono","TFRC"
"447","Ery:CCL3_Mono:CCR1","Ery","CCL3","Mono","CCR1"
"448","Ery:CCL4_Mono:CCR1","Ery","CCL4","Mono","CCR1"
"449","Ery:CD14_Mono:ITGA4","Ery","CD14","Mono","ITGA4"
"450","Ery:CD99_Mono:CD81","Ery","CD99","Mono","CD81"
"451","Ery:CD99_Mono:PILRA","Ery","CD99","Mono","PILRA"
"452","Ery:FCGR1A_Mono:PILRA","Ery","FCGR1A","Mono","PILRA"
"453","Ery:GNAI2_Mono:ADCY7","Ery","GNAI2","Mono","ADCY7"
"454","Ery:GNAI2_Mono:C5AR1","Ery","GNAI2","Mono","C5AR1"
"455","Ery:GNAI2_Mono:FPR1","Ery","GNAI2","Mono","FPR1"
"456","Ery:HLA-A_Mono:APLP2","Ery","HLA-A","Mono","APLP2"
"457","Ery:HLA-A_Mono:LILRA1","Ery","HLA-A","Mono","LILRA1"
"458","Ery:HLA-A_Mono:LILRB1","Ery","HLA-A","Mono","LILRB1"
"459","Ery:HLA-A_Mono:LILRB2","Ery","HLA-A","Mono","LILRB2"
"460","Ery:HLA-B_Mono:CANX","Ery","HLA-B","Mono","CANX"
"461","Ery:HLA-B_Mono:LILRA1","Ery","HLA-B","Mono","LILRA1"
"462","Ery:HLA-B_Mono:LILRB1","Ery","HLA-B","Mono","LILRB1"
"463","Ery:HLA-B_Mono:LILRB2","Ery","HLA-B","Mono","LILRB2"
"464","Ery:HLA-B_Mono:SIGLEC10","Ery","HLA-B","Mono","SIGLEC10"
"465","Ery:HLA-C_Mono:CD53","Ery","HLA-C","Mono","CD53"
"466","Ery:HLA-C_Mono:CD81","Ery","HLA-C","Mono","CD81"
"467","Ery:HLA-C_Mono:LILRB1","Ery","HLA-C","Mono","LILRB1"
"468","Ery:HLA-C_Mono:LILRB2","Ery","HLA-C","Mono","LILRB2"
"469","Ery:HLA-DRB1_Mono:CD37","Ery","HLA-DRB1","Mono","CD37"
"470","Ery:HLA-DRB1_Mono:CD53","Ery","HLA-DRB1","Mono","CD53"
"471","Ery:HLA-DRB1_Mono:CD81","Ery","HLA-DRB1","Mono","CD81"
"472","Ery:HLA-DRB1_Mono:CD82","Ery","HLA-DRB1","Mono","CD82"
"473","Ery:HLA-F_Mono:LILRB1","Ery","HLA-F","Mono","LILRB1"
"474","Ery:HLA-F_Mono:LILRB2","Ery","HLA-F","Mono","LILRB2"
"475","Ery:HSP90B1_Mono:ASGR1","Ery","HSP90B1","Mono","ASGR1"
"476","Ery:HSP90B1_Mono:LRP1","Ery","HSP90B1","Mono","LRP1"
"477","Ery:HSP90B1_Mono:TLR2","Ery","HSP90B1","Mono","TLR2"
"478","Ery:HSP90B1_Mono:TLR4","Ery","HSP90B1","Mono","TLR4"
"479","Ery:ICAM4_Mono:ITGA4","Ery","ICAM4","Mono","ITGA4"
"480","Ery:ICAM4_Mono:ITGAL","Ery","ICAM4","Mono","ITGAL"
"481","Ery:ICAM4_Mono:ITGAM","Ery","ICAM4","Mono","ITGAM"
"482","Ery:ICAM4_Mono:ITGB1","Ery","ICAM4","Mono","ITGB1"
"483","Ery:ICAM4_Mono:ITGB2","Ery","ICAM4","Mono","ITGB2"
"484","Ery:IL1B_Mono:IL1R2","Ery","IL1B","Mono","IL1R2"
"485","Ery:IL1B_Mono:IL1RAP","Ery","IL1B","Mono","IL1RAP"
"486","Ery:IL1B_Mono:SIGIRR","Ery","IL1B","Mono","SIGIRR"
"487","Ery:LGALS9_Mono:CD44","Ery","LGALS9","Mono","CD44"
"488","Ery:LGALS9_Mono:CD47","Ery","LGALS9","Mono","CD47"
"489","Ery:LGALS9_Mono:HAVCR2","Ery","LGALS9","Mono","HAVCR2"
"490","Ery:LGALS9_Mono:LRP1","Ery","LGALS9","Mono","LRP1"
"491","Ery:LGALS9_Mono:PTPRC","Ery","LGALS9","Mono","PTPRC"
"492","Ery:LGALS9_Mono:SLC1A5","Ery","LGALS9","Mono","SLC1A5"
"493","Ery:LRPAP1_Mono:LDLR","Ery","LRPAP1","Mono","LDLR"
"494","Ery:LRPAP1_Mono:LRP1","Ery","LRPAP1","Mono","LRP1"
"495","Ery:LRPAP1_Mono:SIRPA","Ery","LRPAP1","Mono","SIRPA"
"496","Ery:LRPAP1_Mono:SORL1","Ery","LRPAP1","Mono","SORL1"
"497","Ery:LRPAP1_Mono:SORT1","Ery","LRPAP1","Mono","SORT1"
"498","Ery:LTBP1_Mono:TGFB1","Ery","LTBP1","Mono","TGFB1"
"499","Ery:RPS19_Mono:C5AR1","Ery","RPS19","Mono","C5AR1"
"500","Ery:S100A8_Mono:CD36","Ery","S100A8","Mono","CD36"
"501","Ery:S100A8_Mono:CD68","Ery","S100A8","Mono","CD68"
"502","Ery:S100A8_Mono:ITGB2","Ery","S100A8","Mono","ITGB2"
"503","Ery:S100A8_Mono:TLR4","Ery","S100A8","Mono","TLR4"
"504","Ery:TFPI_Mono:LRP1","Ery","TFPI","Mono","LRP1"
"505","Ery:TFPI_Mono:SDC4","Ery","TFPI","Mono","SDC4"
"506","Ery:TGFB1_Mono:CXCR4","Ery","TGFB1","Mono","CXCR4"
"507","Ery:TGFB1_Mono:ENG","Ery","TGFB1","Mono","ENG"
"508","Ery:TGFB1_Mono:ITGB1","Ery","TGFB1","Mono","ITGB1"
"509","Ery:TGFB1_Mono:LPP","Ery","TGFB1","Mono","LPP"
"510","Ery:TGFB1_Mono:SMAD3","Ery","TGFB1","Mono","SMAD3"
"511","Ery:TGFB1_Mono:TGFBR2","Ery","TGFB1","Mono","TGFBR2"
"512","Ery:TGOLN2_Mono:BTN3A1","Ery","TGOLN2","Mono","BTN3A1"
"513","Ery:THBS1_Mono:CD36","Ery","THBS1","Mono","CD36"
"514","Ery:THBS1_Mono:CD47","Ery","THBS1","Mono","CD47"
"515","Ery:THBS1_Mono:ITGA4","Ery","THBS1","Mono","ITGA4"
"516","Ery:THBS1_Mono:LRP1","Ery","THBS1","Mono","LRP1"
"517","Ery:THBS1_Mono:PTPRJ","Ery","THBS1","Mono","PTPRJ"
"518","Ery:THBS1_Mono:SDC4","Ery","THBS1","Mono","SDC4"
"519","Ery:TLR2_Mono:CD14","Ery","TLR2","Mono","CD14"
"520","Ery:TLR2_Mono:CD36","Ery","TLR2","Mono","CD36"
"521","Ery:TNFSF9_Mono:HLA-DPA1","Ery","TNFSF9","Mono","HLA-DPA1"
"522","Ery:TOR2A_Mono:ATP5F1B","Ery","TOR2A","Mono","ATP5F1B"
"523","Ery:TYROBP_Mono:TREM1","Ery","TYROBP","Mono","TREM1"
"524","Ery:UBA52_Mono:LDLR","Ery","UBA52","Mono","LDLR"
"525","Ery:UBA52_Mono:SMAD3","Ery","UBA52","Mono","SMAD3"
"526","Ery:UBA52_Mono:TGFBR2","Ery","UBA52","Mono","TGFBR2"
"527","Ery:UBA52_Mono:TLR4","Ery","UBA52","Mono","TLR4"
"528","DC:APOA1_Mono:CD14","DC","APOA1","Mono","CD14"
"529","DC:APOA1_Mono:LDLR","DC","APOA1","Mono","LDLR"
"530","DC:APOA1_Mono:LRP1","DC","APOA1","Mono","LRP1"
"531","DC:B2M_Mono:HLA-F","DC","B2M","Mono","HLA-F"
"532","DC:B2M_Mono:LILRB1","DC","B2M","Mono","LILRB1"
"533","DC:B2M_Mono:LILRB2","DC","B2M","Mono","LILRB2"
"534","DC:B2M_Mono:TFRC","DC","B2M","Mono","TFRC"
"535","DC:CD14_Mono:ITGA4","DC","CD14","Mono","ITGA4"
"536","DC:CD52_Mono:SIGLEC10","DC","CD52","Mono","SIGLEC10"
"537","DC:CXCL9_Mono:FCGR2A","DC","CXCL9","Mono","FCGR2A"
"538","DC:EBI3_Mono:IL27RA","DC","EBI3","Mono","IL27RA"
"539","DC:EBI3_Mono:IL6ST","DC","EBI3","Mono","IL6ST"
"540","DC:F12_Mono:CD93","DC","F12","Mono","CD93"
"541","DC:FYN_Mono:SPN","DC","FYN","Mono","SPN"
"542","DC:GNAI2_Mono:ADCY7","DC","GNAI2","Mono","ADCY7"
"543","DC:GNAI2_Mono:C5AR1","DC","GNAI2","Mono","C5AR1"
"544","DC:GNAI2_Mono:FPR1","DC","GNAI2","Mono","FPR1"
"545","DC:HLA-B_Mono:CANX","DC","HLA-B","Mono","CANX"
"546","DC:HLA-B_Mono:LILRA1","DC","HLA-B","Mono","LILRA1"
"547","DC:HLA-B_Mono:LILRB1","DC","HLA-B","Mono","LILRB1"
"548","DC:HLA-B_Mono:LILRB2","DC","HLA-B","Mono","LILRB2"
"549","DC:HLA-B_Mono:SIGLEC10","DC","HLA-B","Mono","SIGLEC10"
"550","DC:HLA-DQA1_Mono:CD4","DC","HLA-DQA1","Mono","CD4"
"551","DC:HLA-DQA2_Mono:CD4","DC","HLA-DQA2","Mono","CD4"
"552","DC:HLA-DQB1_Mono:CD4","DC","HLA-DQB1","Mono","CD4"
"553","DC:HSP90B1_Mono:ASGR1","DC","HSP90B1","Mono","ASGR1"
"554","DC:HSP90B1_Mono:LRP1","DC","HSP90B1","Mono","LRP1"
"555","DC:HSP90B1_Mono:TLR2","DC","HSP90B1","Mono","TLR2"
"556","DC:HSP90B1_Mono:TLR4","DC","HSP90B1","Mono","TLR4"
"557","DC:ICAM4_Mono:ITGA4","DC","ICAM4","Mono","ITGA4"
"558","DC:ICAM4_Mono:ITGAL","DC","ICAM4","Mono","ITGAL"
"559","DC:ICAM4_Mono:ITGAM","DC","ICAM4","Mono","ITGAM"
"560","DC:ICAM4_Mono:ITGB1","DC","ICAM4","Mono","ITGB1"
"561","DC:ICAM4_Mono:ITGB2","DC","ICAM4","Mono","ITGB2"
"562","DC:IL18_Mono:CD48","DC","IL18","Mono","CD48"
"563","DC:IL1RN_Mono:IL1B","DC","IL1RN","Mono","IL1B"
"564","DC:IL1RN_Mono:IL1R2","DC","IL1RN","Mono","IL1R2"
"565","DC:IL1RN_Mono:IL1RAP","DC","IL1RN","Mono","IL1RAP"
"566","DC:LGALS9_Mono:CD44","DC","LGALS9","Mono","CD44"
"567","DC:LGALS9_Mono:CD47","DC","LGALS9","Mono","CD47"
"568","DC:LGALS9_Mono:HAVCR2","DC","LGALS9","Mono","HAVCR2"
"569","DC:LGALS9_Mono:LRP1","DC","LGALS9","Mono","LRP1"
"570","DC:LGALS9_Mono:PTPRC","DC","LGALS9","Mono","PTPRC"
"571","DC:LGALS9_Mono:SLC1A5","DC","LGALS9","Mono","SLC1A5"
"572","DC:LMAN1_Mono:MCFD2","DC","LMAN1","Mono","MCFD2"
"573","DC:LY86_Mono:CD180","DC","LY86","Mono","CD180"
"574","DC:NRP2_Mono:SIGLEC7","DC","NRP2","Mono","SIGLEC7"
"575","DC:RPS19_Mono:C5AR1","DC","RPS19","Mono","C5AR1"
"576","DC:TFPI_Mono:LRP1","DC","TFPI","Mono","LRP1"
"577","DC:TFPI_Mono:SDC4","DC","TFPI","Mono","SDC4"
"578","DC:TGFB1_Mono:CXCR4","DC","TGFB1","Mono","CXCR4"
"579","DC:TGFB1_Mono:ENG","DC","TGFB1","Mono","ENG"
"580","DC:TGFB1_Mono:ITGB1","DC","TGFB1","Mono","ITGB1"
"581","DC:TGFB1_Mono:LPP","DC","TGFB1","Mono","LPP"
"582","DC:TGFB1_Mono:SMAD3","DC","TGFB1","Mono","SMAD3"
"583","DC:TGFB1_Mono:TGFBR2","DC","TGFB1","Mono","TGFBR2"
"584","DC:TGFBR1_Mono:TGFBR2","DC","TGFBR1","Mono","TGFBR2"
"585","DC:TGOLN2_Mono:BTN3A1","DC","TGOLN2","Mono","BTN3A1"
"586","DC:TNFSF13_Mono:FAS","DC","TNFSF13","Mono","FAS"
"587","DC:TNFSF13_Mono:TNFRSF14","DC","TNFSF13","Mono","TNFRSF14"
"588","DC:TNFSF13_Mono:TNFRSF1A","DC","TNFSF13","Mono","TNFRSF1A"
"589","DC:TNFSF9_Mono:HLA-DPA1","DC","TNFSF9","Mono","HLA-DPA1"
"590","DC:TOR2A_Mono:ATP5F1B","DC","TOR2A","Mono","ATP5F1B"
"591","DC:TYK2_Mono:IFNAR1","DC","TYK2","Mono","IFNAR1"
"592","DC:TYK2_Mono:IFNAR2","DC","TYK2","Mono","IFNAR2"
"593","DC:TYK2_Mono:JAK1","DC","TYK2","Mono","JAK1"
"594","Mono:ADAM9_Gran:ITGB1","Mono","ADAM9","Gran","ITGB1"
"595","Mono:ANG_Gran:PLXNB2","Mono","ANG","Gran","PLXNB2"
"596","Mono:APP_Gran:APLP2","Mono","APP","Gran","APLP2"
"597","Mono:APP_Gran:LRP1","Mono","APP","Gran","LRP1"
"598","Mono:APP_Gran:LRP10","Mono","APP","Gran","LRP10"
"599","Mono:APP_Gran:NCSTN","Mono","APP","Gran","NCSTN"
"600","Mono:APP_Gran:NOTCH2","Mono","APP","Gran","NOTCH2"
"601","Mono:APP_Gran:PLD1","Mono","APP","Gran","PLD1"
"602","Mono:APP_Gran:PTGER2","Mono","APP","Gran","PTGER2"
"603","Mono:APP_Gran:RPSA","Mono","APP","Gran","RPSA"
"604","Mono:APP_Gran:SORL1","Mono","APP","Gran","SORL1"
"605","Mono:AREG_Gran:ICAM1","Mono","AREG","Gran","ICAM1"
"606","Mono:CCL5_Gran:CCR1","Mono","CCL5","Gran","CCR1"
"607","Mono:CCL5_Gran:SDC4","Mono","CCL5","Gran","SDC4"
"608","Mono:CD14_Gran:ITGA4","Mono","CD14","Gran","ITGA4"
"609","Mono:CD4_Gran:CXCR4","Mono","CD4","Gran","CXCR4"
"610","Mono:F13A1_Gran:ITGA4","Mono","F13A1","Gran","ITGA4"
"611","Mono:F13A1_Gran:ITGB1","Mono","F13A1","Gran","ITGB1"
"612","Mono:FN1_Gran:CD44","Mono","FN1","Gran","CD44"
"613","Mono:FN1_Gran:CD93","Mono","FN1","Gran","CD93"
"614","Mono:FN1_Gran:ENG","Mono","FN1","Gran","ENG"
"615","Mono:FN1_Gran:ITGA4","Mono","FN1","Gran","ITGA4"
"616","Mono:FN1_Gran:ITGA5","Mono","FN1","Gran","ITGA5"
"617","Mono:FN1_Gran:ITGB1","Mono","FN1","Gran","ITGB1"
"618","Mono:FN1_Gran:ITGB7","Mono","FN1","Gran","ITGB7"
"619","Mono:FN1_Gran:PLAUR","Mono","FN1","Gran","PLAUR"
"620","Mono:FN1_Gran:SDC4","Mono","FN1","Gran","SDC4"
"621","Mono:FYN_Gran:SPN","Mono","FYN","Gran","SPN"
"622","Mono:GNAI2_Gran:ADCY7","Mono","GNAI2","Gran","ADCY7"
"623","Mono:HLA-A_Gran:APLP2","Mono","HLA-A","Gran","APLP2"
"624","Mono:HLA-A_Gran:LILRA1","Mono","HLA-A","Gran","LILRA1"
"625","Mono:HLA-A_Gran:LILRB1","Mono","HLA-A","Gran","LILRB1"
"626","Mono:HLA-A_Gran:LILRB2","Mono","HLA-A","Gran","LILRB2"
"627","Mono:HLA-B_Gran:CANX","Mono","HLA-B","Gran","CANX"
"628","Mono:HLA-B_Gran:LILRA1","Mono","HLA-B","Gran","LILRA1"
"629","Mono:HLA-B_Gran:LILRB1","Mono","HLA-B","Gran","LILRB1"
"630","Mono:HLA-B_Gran:LILRB2","Mono","HLA-B","Gran","LILRB2"
"631","Mono:HSP90B1_Gran:ASGR1","Mono","HSP90B1","Gran","ASGR1"
"632","Mono:HSP90B1_Gran:LRP1","Mono","HSP90B1","Gran","LRP1"
"633","Mono:HSP90B1_Gran:TLR2","Mono","HSP90B1","Gran","TLR2"
"634","Mono:HSP90B1_Gran:TLR4","Mono","HSP90B1","Gran","TLR4"
"635","Mono:IL18_Gran:CD48","Mono","IL18","Gran","CD48"
"636","Mono:IL1RN_Gran:IL1B","Mono","IL1RN","Gran","IL1B"
"637","Mono:IL1RN_Gran:IL1R2","Mono","IL1RN","Gran","IL1R2"
"638","Mono:IL1RN_Gran:IL1RAP","Mono","IL1RN","Gran","IL1RAP"
"639","Mono:IRAK4_Gran:TLR4","Mono","IRAK4","Gran","TLR4"
"640","Mono:ITGA4_Gran:CD81","Mono","ITGA4","Gran","CD81"
"641","Mono:ITGA4_Gran:CD82","Mono","ITGA4","Gran","CD82"
"642","Mono:ITGA4_Gran:CD9","Mono","ITGA4","Gran","CD9"
"643","Mono:LMAN1_Gran:MCFD2","Mono","LMAN1","Gran","MCFD2"
"644","Mono:LY86_Gran:CD180","Mono","LY86","Gran","CD180"
"645","Mono:NUCB2_Gran:ERAP1","Mono","NUCB2","Gran","ERAP1"
"646","Mono:QDPR_Gran:DYSF","Mono","QDPR","Gran","DYSF"
"647","Mono:S100A12_Gran:CD36","Mono","S100A12","Gran","CD36"
"648","Mono:S100A12_Gran:TLR4","Mono","S100A12","Gran","TLR4"
"649","Mono:TGFB1_Gran:ACVRL1","Mono","TGFB1","Gran","ACVRL1"
"650","Mono:TGFB1_Gran:CXCR4","Mono","TGFB1","Gran","CXCR4"
"651","Mono:TGFB1_Gran:ENG","Mono","TGFB1","Gran","ENG"
"652","Mono:TGFB1_Gran:ITGB1","Mono","TGFB1","Gran","ITGB1"
"653","Mono:TGFB1_Gran:LPP","Mono","TGFB1","Gran","LPP"
"654","Mono:TGFB1_Gran:SMAD3","Mono","TGFB1","Gran","SMAD3"
"655","Mono:TNF_Gran:FAS","Mono","TNF","Gran","FAS"
"656","Mono:TNF_Gran:LTBR","Mono","TNF","Gran","LTBR"
"657","Mono:TNF_Gran:TNFRSF1A","Mono","TNF","Gran","TNFRSF1A"
"658","Mono:TNF_Gran:TNFRSF1B","Mono","TNF","Gran","TNFRSF1B"
"659","Mono:TNF_Gran:TRADD","Mono","TNF","Gran","TRADD"
"660","Mono:TNF_Gran:TRPM2","Mono","TNF","Gran","TRPM2"
"661","Mono:TNF_Gran:VSIR","Mono","TNF","Gran","VSIR"
"662","Mono:TNFSF13_Gran:FAS","Mono","TNFSF13","Gran","FAS"
"663","Mono:TNFSF13_Gran:TNFRSF14","Mono","TNFSF13","Gran","TNFRSF14"
"664","Mono:TNFSF13_Gran:TNFRSF1A","Mono","TNFSF13","Gran","TNFRSF1A"
"665","Mono:TNFSF9_Gran:HLA-DPA1","Mono","TNFSF9","Gran","HLA-DPA1"
"666","Mono:TOR2A_Gran:ATP5F1B","Mono","TOR2A","Gran","ATP5F1B"
"667","Mono:TYK2_Gran:IFNAR1","Mono","TYK2","Gran","IFNAR1"
"668","Mono:TYK2_Gran:IFNAR2","Mono","TYK2","Gran","IFNAR2"
"669","Mono:TYK2_Gran:JAK1","Mono","TYK2","Gran","JAK1"
"670","Mono:UBA52_Gran:LDLR","Mono","UBA52","Gran","LDLR"
"671","Mono:UBA52_Gran:SMAD3","Mono","UBA52","Gran","SMAD3"
"672","Mono:UBA52_Gran:TLR4","Mono","UBA52","Gran","TLR4"
"673","Gran:ADAM9_Gran:ITGB1","Gran","ADAM9","Gran","ITGB1"
"674","Gran:APOC2_Gran:LDLR","Gran","APOC2","Gran","LDLR"
"675","Gran:APOC2_Gran:LRP1","Gran","APOC2","Gran","LRP1"
"676","Gran:APP_Gran:APLP2","Gran","APP","Gran","APLP2"
"677","Gran:APP_Gran:LRP1","Gran","APP","Gran","LRP1"
"678","Gran:APP_Gran:LRP10","Gran","APP","Gran","LRP10"
"679","Gran:APP_Gran:NCSTN","Gran","APP","Gran","NCSTN"
"680","Gran:APP_Gran:NOTCH2","Gran","APP","Gran","NOTCH2"
"681","Gran:APP_Gran:PLD1","Gran","APP","Gran","PLD1"
"682","Gran:APP_Gran:PTGER2","Gran","APP","Gran","PTGER2"
"683","Gran:APP_Gran:RPSA","Gran","APP","Gran","RPSA"
"684","Gran:APP_Gran:SORL1","Gran","APP","Gran","SORL1"
"685","Gran:AREG_Gran:ICAM1","Gran","AREG","Gran","ICAM1"
"686","Gran:CCL5_Gran:CCR1","Gran","CCL5","Gran","CCR1"
"687","Gran:CCL5_Gran:SDC4","Gran","CCL5","Gran","SDC4"
"688","Gran:CD14_Gran:ITGA4","Gran","CD14","Gran","ITGA4"
"689","Gran:CD4_Gran:CXCR4","Gran","CD4","Gran","CXCR4"
"690","Gran:FYN_Gran:SPN","Gran","FYN","Gran","SPN"
"691","Gran:GNAI2_Gran:ADCY7","Gran","GNAI2","Gran","ADCY7"
"692","Gran:HLA-A_Gran:APLP2","Gran","HLA-A","Gran","APLP2"
"693","Gran:HLA-A_Gran:LILRA1","Gran","HLA-A","Gran","LILRA1"
"694","Gran:HLA-A_Gran:LILRB1","Gran","HLA-A","Gran","LILRB1"
"695","Gran:HLA-A_Gran:LILRB2","Gran","HLA-A","Gran","LILRB2"
"696","Gran:HLA-B_Gran:CANX","Gran","HLA-B","Gran","CANX"
"697","Gran:HLA-B_Gran:LILRA1","Gran","HLA-B","Gran","LILRA1"
"698","Gran:HLA-B_Gran:LILRB1","Gran","HLA-B","Gran","LILRB1"
"699","Gran:HLA-B_Gran:LILRB2","Gran","HLA-B","Gran","LILRB2"
"700","Gran:HSP90B1_Gran:ASGR1","Gran","HSP90B1","Gran","ASGR1"
"701","Gran:HSP90B1_Gran:LRP1","Gran","HSP90B1","Gran","LRP1"
"702","Gran:HSP90B1_Gran:TLR2","Gran","HSP90B1","Gran","TLR2"
"703","Gran:HSP90B1_Gran:TLR4","Gran","HSP90B1","Gran","TLR4"
