,ID,community,CPDB,NicheNet,CellChat,community_curated,NicheNet_curated
553,PROS1_TYRO3,True,True,True,True,True,True
554,C1QA_CD33,True,False,False,False,True,False
555,F2_GRM1,False,False,True,False,False,False
556,APP_GALR2,False,False,True,False,False,False
557,HMGB1_PGR,False,False,True,False,False,False
558,LAMA5_SV2B,True,False,False,True,False,False
559,GAST_GRM5,False,False,True,False,False,False
560,CALCA_GHRHR,False,False,True,False,False,False
561,FGFR4_PTPRD,True,False,False,False,False,False
562,L1CAM_NTRK1,False,False,True,False,False,False
563,NECTIN2_TIGIT,True,False,True,True,True,True
564,CXCL13_TAS2R10,False,False,True,False,False,False
565,EDN3_GPR68,False,False,True,False,False,False
566,APP_SDC1,False,False,True,False,False,False
567,CXCL10_NMUR2,False,False,True,False,False,False
568,TSHB_PTGDR,False,False,True,False,False,False
569,CALCB_GCGR,False,False,True,False,False,False
570,XCL1_GPR132,False,False,True,False,False,False
571,NTF4_NGFR,True,True,True,False,True,True
572,COL6A6_ITGA3,True,False,False,False,False,False
573,SAA1_GNRHR,False,False,True,False,False,False
574,CCL5_CNR1,False,False,True,False,False,False
575,THY1_ADGRE2,False,False,False,True,False,False
576,WNT4_PORCN,True,False,False,False,False,False
577,HGF_ST14,True,False,False,False,True,False
578,IL13_IL13RA1,True,True,True,True,True,True
579,TNFSF13B_IL1R2,True,False,False,False,False,False
580,ADCYAP1_RAMP3,True,False,True,False,True,False
581,ANXA2_TLR2,True,False,False,False,True,False
582,CCL28_PTGER3,False,False,True,False,False,False
583,TAC3_GRPR,False,False,True,False,False,False
584,ITGB1_ITGA5,False,False,True,False,False,False
585,TAC1_GNRHR,False,False,True,False,False,False
586,WNT10A_PORCN,True,False,False,False,False,False
587,CXCL8_ACKR1,True,True,False,True,True,False
588,CXCL5_LPAR3,False,False,True,False,False,False
589,OMG_TNFRSF1B,True,False,True,False,True,True
590,EDN3_XCR1,False,False,True,False,False,False
591,CCL13_CCR1,True,True,True,True,True,True
592,IGFBP4_WNT1,True,False,False,False,False,False
593,ICAM4_ITGB2,True,True,True,False,True,True
594,AGT_TAS2R1,False,False,True,False,False,False
595,PYY_CCR8,False,False,True,False,False,False
596,LGALS1_PTPRC,True,False,False,False,True,False
597,GIP_GPR150,False,False,True,False,False,False
598,ADM2_MC5R,False,False,True,False,False,False
599,KNG1_UTS2R,False,False,True,False,False,False
600,COL8A2_ITGA1,False,True,False,False,False,False
601,PMCH_NTSR1,False,False,True,False,False,False
602,PDYN_BDKRB2,False,False,True,False,False,False
603,FGF5_FGFR1,True,True,True,True,True,True
604,LHB_RAMP2,True,False,True,False,True,False
605,WISP3_SORL1,False,True,True,False,False,False
606,SAA1_CNR2,False,False,True,False,False,False
607,CCL25_GPR17,False,False,True,False,False,False
608,ANXA1_ITGA4,False,False,True,False,False,False
609,UTS2_LPAR3,False,False,True,False,False,False
610,AGT_ADRA1B,False,False,True,False,False,False
611,HLA-A_KIR3DL2,True,False,True,False,True,True
612,EDN1_HTR2C,False,False,True,False,False,False
613,NRG3_ERBB3,True,False,False,False,True,False
614,KISS1_AGTR1,False,False,True,False,False,False
615,AMH_AMHR2_BMPR1B,False,False,False,True,False,False
616,GPC4_FGFR4,True,False,False,False,False,False
617,XCL2_LPAR4,False,False,True,False,False,False
618,CCL28_TAS2R40,False,False,True,False,False,False
619,WNT10A_FZD8_LRP6,False,False,False,True,False,False
620,INHBA_ACVR1B_ACVR2B,False,False,False,True,False,False
621,GDF11_ANTXR1,True,True,True,False,False,False
622,DKK1_WNT10B,True,False,False,False,False,False
623,EDN1_BDKRB2,False,False,True,False,False,False
624,FGF6_FGFR3,True,True,True,True,True,False
625,ADM_AVPR2,False,False,True,False,False,False
626,AGT_CCR9,False,False,True,False,False,False
627,PMCH_RXFP4,False,False,True,False,False,False
628,CATSPERD_CATSPER3,False,True,False,False,False,False
629,EDN3_OPN4,False,False,True,False,False,False
630,CCK_AVPR1A,False,False,True,False,False,False
631,MDK_SDC3,True,False,True,False,True,False
632,CXCL5_MTNR1B,False,False,True,False,False,False
633,HLA-B_KLRD1,True,False,False,False,True,False
634,MPIG6B_OSCAR,True,False,False,False,False,False
635,XCL2_HTR2B,False,False,True,False,False,False
636,NAMPT_IGF1R,False,False,True,False,False,False
637,IGF1_ITGA6_ITGB4,False,False,False,True,False,False
638,CXCL11_OPRK1,False,False,True,False,False,False
639,TNFRSF17_NTM,True,False,False,False,False,False
640,MSTN_TGFBR1_ACVR2A,False,False,False,True,False,False
641,CCL13_CCR5,True,False,True,False,True,True
642,EFNB3_EPHB2,True,True,True,True,True,True
643,ANGPTL2_ITGA5_ITGB1,False,False,False,True,False,False
644,EDN3_UTS2R,False,False,True,False,False,False
645,EGF_ERBB4,True,False,True,False,True,False
646,PYY_GPR17,False,False,True,False,False,False
647,TTR_INPP5K,False,False,True,False,False,False
648,PROK1_GCGR,False,False,True,False,False,False
649,PROK1_P2RY6,False,False,True,False,False,False
650,AGT_GPR55,False,False,True,False,False,False
651,CD14_RIPK1,True,False,False,False,True,False
652,UTS2B_OPN4,False,False,True,False,False,False
653,PMCH_OPRK1,False,False,True,False,False,False
654,FGF17_FGFR3,True,True,True,True,True,True
655,KNG1_CCR2,False,False,True,False,False,False
656,NPY_ADRA2C,False,False,True,False,False,False
657,MPIG6B_BOC,True,False,False,False,False,False
658,PMCH_CHRM2,False,False,True,False,False,False
659,PMCH_ADRA2B,False,False,True,False,False,False
660,NTS_NPSR1,False,False,True,False,False,False
661,CCL11_CXCR3,True,False,True,False,True,True
662,CER1_WNT16,True,True,False,False,False,False
663,FZD8_CKAP4,True,False,False,False,True,False
664,RXRB_RARB,False,True,False,False,False,False
665,ITGB3_ADAM12,True,False,False,False,False,False
666,FN1_IL17RC,True,False,False,False,True,False
667,CXCL5_TAS2R46,False,False,True,False,False,False
668,GAL_CXCR1,False,False,True,False,False,False
669,CYR61_ITGB2,False,False,True,False,False,True
670,MXRA5_PILRB,True,False,False,False,True,False
671,LEFTY1_BMP6,True,False,False,False,False,False
672,CXCL11_NPY1R,False,False,True,False,False,False
673,ASIP_MC5R,True,False,True,False,True,True
674,EDNRA_GNA11,True,False,False,False,False,False
675,CALM3_MYLK,True,False,True,False,True,True
676,COMP_COL1A2,True,False,False,False,False,False
677,GCG_LPAR3,False,False,True,False,False,False
678,INSL3_ADRB2,True,False,True,False,True,False
679,QRFP_ADRA1B,False,False,True,False,False,False
680,BTN3A2_LRRC4B,True,False,False,False,False,False
681,FGF1_FGFRL1,True,False,False,False,True,False
682,APLN_CCR4,False,False,True,False,False,False
683,CXCL3_GPR18,False,False,True,False,False,False
684,NMB_P2RY2,False,False,True,False,False,False
685,COL4A4_ITGAV_ITGB8,False,False,False,True,False,False
686,EDN1_LPAR1,False,False,True,False,False,False
687,LEFTY2_BMP5,True,False,False,False,False,False
688,ADM2_RHO,False,False,True,False,False,False
689,SNCA_LAG3,True,False,False,False,True,False
690,XCL1_TACR1,False,False,True,False,False,False
691,CCL28_AGTR2,False,False,True,False,False,False
692,CORT_GABBR1,False,False,True,False,False,False
693,PPBP_GALR1,False,False,True,False,False,False
694,RLN3_NPY4R,False,False,True,False,False,False
695,GHRL_P2RY10,False,False,True,False,False,False
696,CXCL5_BDKRB1,False,False,True,False,False,False
697,ACVR2A_ACVR1,True,False,False,False,True,False
698,EZR_L1CAM,False,True,False,False,False,False
699,NPY_NPY6R,True,False,False,True,False,False
700,CALM1_ABCA1,True,False,False,False,False,False
701,CRH_GPR84,True,False,True,False,True,False
702,CXCL2_OXGR1,False,False,True,False,False,False
703,NMB_HCRTR1,False,False,True,False,False,False
704,LAMB1_PTPRF,False,False,True,False,False,False
705,XCL2_CYSLTR1,False,False,True,False,False,False
706,NECTIN1_NECTIN1,False,False,True,False,False,True
707,COL9A3_ITGB1,True,True,False,False,True,False
708,CCL14_ACKR4,False,False,True,False,False,False
709,VTN_ITGAV_ITGB1,False,False,False,True,False,False
710,GLG1_NTRK1,False,False,True,False,False,False
711,SCT_RAMP3,True,False,True,False,True,False
712,SLURP2_CHRNB3,True,False,False,True,False,False
713,CLSTN1_M6PR,False,False,True,False,False,False
714,CCL21_FPR1,False,False,True,False,False,False
715,HAPLN1_MPIG6B,True,False,False,False,True,False
716,CXCL10_TLR4,True,False,False,False,True,False
717,GRP_P2RY2,False,False,True,False,False,False
718,CRH_GPR25,False,False,True,False,False,False
719,FGF4_FGFR4,True,False,True,True,True,True
720,AGT_CCR4,False,False,True,False,False,False
721,CCL20_NPY1R,False,False,True,False,False,False
722,AVP_P2RY6,False,False,True,False,False,False
723,GCG_EDNRA,False,False,True,False,False,False
724,CCL5_SSTR5,False,False,True,False,False,False
725,HHIP_DHH,False,True,False,False,False,False
726,APLN_GRM6,False,False,True,False,False,False
727,CCL27_TAS2R1,False,False,True,False,False,False
728,WNT10A_FZD4_LRP5,False,False,False,True,False,False
729,ITGA4_PLAUR,False,True,False,False,False,False
730,POMC_P2RY14,False,False,True,False,False,False
731,OXT_PTGFR,False,False,True,False,False,False
732,TNC_ITGA9_ITGB1,False,False,False,True,False,False
733,LAMC2_SV2B,True,False,False,True,False,False
734,MTMR4_SMAD3,True,False,False,False,True,False
735,ADCYAP1_DRD5,False,False,True,False,False,False
736,PCDHB6_PCDHB6,False,False,False,True,False,False
737,UTS2_GRM1,False,False,True,False,False,False
738,GHRL_LTB4R,False,False,True,False,False,False
739,ANXA1_PROKR2,False,False,True,False,False,False
740,CXCL3_TAS2R1,False,False,True,False,False,False
741,CCL28_CNR2,False,False,True,False,False,False
742,GAL_CCR3,False,False,True,False,False,False
743,WNT9B_FZD1_LRP5,False,False,False,True,False,False
744,NAMPT_CUL5,False,False,True,False,False,False
745,GDF3_ACVR1C_ACVR2B,False,False,False,True,False,False
746,TNFSF13_TNFRSF17,True,True,True,True,True,True
747,WNT9B_SFRP4,False,True,False,False,False,False
748,CXCL16_HTR5A,False,False,True,False,False,False
749,IGFBP1_IGF2,True,False,False,False,False,False
750,NRG2_ERBB2,True,False,True,False,False,False
751,CD33_MAG,True,False,False,False,False,False
752,FMOD_TGFB1,True,False,False,False,False,False
753,JAG2_PTK7,False,False,True,False,False,False
754,SEMA4D_CD72,False,False,False,True,False,False
755,TF_LDLR,True,False,True,False,True,False
756,CALCA_GLP2R,False,False,True,False,False,False
757,SERPING1_LRP1,True,False,True,False,True,True
758,OXT_CCKAR,False,False,True,False,False,False
759,NMB_HTR2A,False,False,True,False,False,False
760,TAC3_LPAR2,False,False,True,False,False,False
761,CXCL3_CXCR1,True,True,True,True,True,True
762,FST_INHBC,True,False,False,False,False,False
763,COL6A5_CD44,True,False,False,True,False,False
764,VCL_ALK,True,False,False,False,True,False
765,IL37_IL18RAP,True,False,False,False,False,False
766,CCL3L3_CCR1,False,False,True,True,False,True
767,VIP_GPR176,False,False,True,False,False,False
768,CXCL11_HRH3,False,False,True,False,False,False
769,FCGRT_LILRB2,True,False,False,False,False,False
770,S100A8_ITGB2,True,False,False,False,True,False
771,WNT8A_PORCN,True,False,False,False,False,False
772,FGF10_FGFR2,True,True,True,True,True,True
773,GCG_ADRA1B,False,False,True,False,False,False
774,F8_LRP4,True,False,False,False,True,False
775,ANGPTL4_SDC2,True,False,False,True,True,False
776,EDNRB_GNA11,True,False,False,False,False,False
777,PTPRD_SLITRK6,True,False,False,False,False,False
778,CXCL3_TAS2R13,False,False,True,False,False,False
779,L1CAM_ITGA9,False,True,True,False,False,False
780,CXCL12_CXCR5,False,False,True,False,False,False
781,COL17A1_ITGA10,False,True,False,False,False,False
782,SORL1_CNTFR,True,False,False,False,False,False
783,CORT_CCR8,False,False,True,False,False,False
784,CGA_MC2R,False,False,True,False,False,False
785,LAMA4_ITGA6,True,False,False,False,False,False
786,ANXA1_CXCR5,False,False,True,False,False,False
787,SERPINC1_GPC1,True,False,False,False,True,False
788,UBA52_RIPK1,True,False,False,False,False,False
789,LAMA4_ITGA2,True,False,False,False,False,False
790,LHB_FSHR,False,False,True,False,False,False
791,NPS_GNRHR,False,False,True,False,False,False
792,AGT_SSTR5,False,False,True,False,False,False
793,C3_APLNR,False,False,True,False,False,False
794,RLN3_CRHR2,False,False,True,False,False,False
795,ADM_CALCRL_RAMP1,False,False,False,True,False,False
796,ITGAM_ITGB2,False,True,False,False,False,False
797,CNTFR_LILRB4,True,False,False,False,False,False
798,CYP19A1_ESR1,False,True,False,False,False,False
799,CXCL12_DRD3,False,False,True,False,False,False
800,SST_GRM3,False,False,True,False,False,False
801,ACVR2B_ACVR1B,True,False,False,False,True,False
802,VEGFA_VEGFR2,False,False,False,True,False,False
803,RTN4_TNFRSF19,True,False,True,False,True,True
804,SFRP1_WNT9A,False,True,False,False,False,False
805,TULP1_MERTK,False,False,False,True,False,False
806,GPHA2_GPR1,False,False,True,False,False,False
807,CXCL6_HTR1D,False,False,True,False,False,False
808,LAMA2_SV2A,True,False,False,True,False,False
809,WNT3A_RYK,True,True,True,False,True,False
810,TIMP3_AGTR2,True,False,False,False,True,False
811,IL4_IL13RA2,True,True,True,False,False,False
812,PGF_NRP1,True,True,True,False,True,True
813,CXCL5_CXCR3,False,False,True,False,False,False
814,WNT8A_SFRP1,True,True,True,False,False,False
815,NTN3_ACVR1B,False,False,True,False,False,False
816,APP_NCAM1,False,False,True,False,False,False
817,APP_HTR1F,False,False,True,False,False,False
818,AFDN_NECTIN4,True,False,False,False,True,False
819,WNT16_FZD5,True,True,False,False,False,False
820,PPBP_GRM8,False,False,True,False,False,False
821,FGF23_KL,True,False,False,False,True,False
822,CYP11A1_NR1H4,False,True,False,False,False,False
823,LILRA3_IGSF9B,True,False,False,False,False,False
824,FGF19_FGFR3,True,False,True,False,True,True
825,NPFF_BDKRB2,False,False,True,False,False,False
826,CCL7_CCR10,True,True,True,False,True,False
827,WNT3_FZD3_LRP5,False,False,False,True,False,False
828,WNT3_FZD6_LRP5,False,False,False,True,False,False
829,CATSPER3_HSD3B1,False,True,False,False,False,False
830,NRG1_ITGAV_ITGB3,False,False,False,True,False,False
831,PENK_CHRM4,False,False,True,False,False,False
832,APLN_TAS2R39,False,False,True,False,False,False
833,WNT1_FZD10_LRP5,False,False,False,True,False,False
834,RLN3_CCR8,False,False,True,False,False,False
835,CXCL16_HCAR3,False,False,True,False,False,False
836,CCL7_CCR3,True,True,True,True,True,True
837,LEFTY1_BMP8B,True,False,False,False,False,False
838,APP_VLDLR,True,False,False,False,True,False
839,HLA-DRA_PDCD1,False,False,True,False,False,False
840,KNG1_CCR3,False,False,True,False,False,False
841,NTRK3_PTPRS,True,True,False,False,True,False
842,F9_LRP1,True,False,True,False,True,True
843,CCL28_TAS2R13,False,False,True,False,False,False
844,AREG_EGFR_ERBB2,False,False,False,True,False,False
845,CCL20_S1PR3,False,False,True,False,False,False
846,SAA1_HCAR3,False,False,True,False,False,False
847,CCL5_P2RY13,False,False,True,False,False,False
848,NID1_NOTCH2,False,False,True,False,False,False
849,TRH_CYSLTR1,False,False,True,False,False,False
850,ITGB1_ITGA7,False,False,True,False,False,False
851,GDF3_ACVR1C_ACVR2A,False,False,False,True,False,False
852,TGFB1_ACVRL1,True,False,True,False,True,True
853,RTN4_LINGO1,True,False,True,False,True,True
854,CCL28_LPAR5,False,False,True,False,False,False
855,PTHLH_AVPR2,False,False,True,False,False,False
856,PNOC_S1PR4,False,False,True,False,False,False
857,CXCL3_LPAR2,False,False,True,False,False,False
858,NMS_HCRTR1,False,False,True,False,False,False
859,DSC2_LRP8,False,False,True,False,False,False
860,GIP_DPP4,True,True,False,False,True,False
861,THBS1_TGFB1,True,False,False,False,False,False
862,SELL_CD34,False,True,True,True,False,False
863,CXCL6_CXCR1,True,True,True,True,True,True
864,IL4_IL2RG,True,True,True,False,True,True
865,LAMA4_SV2A,True,False,False,True,False,False
866,SAA1_CCR6,False,False,True,False,False,False
867,TAC3_NTSR2,False,False,True,False,False,False
868,CCL25_MTNR1B,False,False,True,False,False,False
869,CORT_ADRA2C,False,False,True,False,False,False
870,FLRT2_ADGRL3,False,False,True,True,False,False
871,KISS1_GHSR,False,False,True,False,False,False
872,VCAN_COL1A1,True,False,False,False,False,False
873,PF4_LPAR5,False,False,True,False,False,False
874,WNT1_NOTCH1,False,False,True,False,False,False
875,CCL28_TAS2R10,False,False,True,False,False,False
876,COL1A2_LAIR1,True,False,False,False,False,False
877,ADCYAP1_CALCR,False,False,True,False,False,False
878,NPY_RXFP3,False,False,True,False,False,False
879,CCL4L1_FFAR2,True,False,False,False,False,False
880,LHB_GPBAR1,False,False,True,False,False,False
881,INSL5_LPAR1,False,False,True,False,False,False
882,GAL_SSTR3,False,False,True,False,False,False
883,CGA_GLP1R,False,False,True,False,False,False
884,GZMB_NOTCH3,False,False,True,False,False,False
885,WNT6_FZD7,True,True,False,False,False,False
886,LAMB1_CD44,True,False,False,True,False,False
887,CD79B_NTM,True,False,False,False,False,False
888,MOG_LILRA6,True,False,False,False,False,False
889,S100A1_RYR2,True,False,False,False,True,False
890,FLT4_CEACAM4,True,False,False,False,False,False
891,CSF1R_PRLR,True,False,False,False,False,False
892,COL6A3_ITGA11,True,True,False,False,True,False
893,EDN2_HTR2C,False,False,True,False,False,False
894,NPW_P2RY14,False,False,True,False,False,False
895,CRH_MC4R,False,False,True,False,False,False
896,FST_TGFB3,True,False,False,False,False,False
