"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","datasets","source.ligand","target.receptor","ligand.pvalues","ligand.logFC","ligand.pct.1","ligand.pct.2","receptor.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","direction_lig","direction_rec","direction_lig_rec","direction"
"8539","Mono","T","HLA-DRA","CD53",0.0432786918180918,0,"HLA-DRA_CD53","HLA-DRA - CD53","","healthy","Mono.HLA-DRA","T.CD53",0,-0.954860535265286,49.256252639482,65.8225355440904,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"down","up","down_up","ambigous"
"8540","DC","DC","LGALS3","ANXA2",0.0351032787252189,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","DC.LGALS3","DC.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8541","Ery","DC","LGALS3","ANXA2",0.0232799047734769,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Ery.LGALS3","DC.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8542","Gran","DC","LGALS3","ANXA2",0.0428431112023972,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Gran.LGALS3","DC.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8543","Mono","DC","LGALS3","ANXA2",0.0730352006391354,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Mono.LGALS3","DC.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8544","DC","Gran","LGALS3","ANXA2",0.0447056334542584,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","DC.LGALS3","Gran.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8545","Ery","Gran","LGALS3","ANXA2",0.0297477364732139,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Ery.LGALS3","Gran.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8546","Gran","Gran","LGALS3","ANXA2",0.0544432041182731,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Gran.LGALS3","Gran.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8547","Mono","Gran","LGALS3","ANXA2",0.092024082943497,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Mono.LGALS3","Gran.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8548","DC","Mono","LGALS3","ANXA2",0.0347280351038275,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","DC.LGALS3","Mono.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8549","Ery","Mono","LGALS3","ANXA2",0.0230280331479085,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Ery.LGALS3","Mono.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8550","Gran","Mono","LGALS3","ANXA2",0.0423887657591118,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Gran.LGALS3","Mono.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8551","Mono","Mono","LGALS3","ANXA2",0.0722848524863967,0,"LGALS3_ANXA2","LGALS3 - ANXA2","","healthy","Mono.LGALS3","Mono.ANXA2",NA,NA,NA,NA,1.16138642598821e-19,0.0732737986396292,53.2401107409319,46.2880548225749,NA,"up","NA_up","up"
"8552","DC","Ery","VCAN","LDLR",0.000649139640702577,0,"VCAN_LDLR","VCAN - LDLR","","healthy","DC.VCAN","Ery.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8553","Gran","Ery","VCAN","LDLR",0.00288900668946438,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Gran.VCAN","Ery.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8554","Mono","Ery","VCAN","LDLR",0.00349108370452666,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Mono.VCAN","Ery.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8555","DC","Gran","VCAN","LDLR",0.00161758838734644,0,"VCAN_LDLR","VCAN - LDLR","","healthy","DC.VCAN","Gran.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8556","Gran","Gran","VCAN","LDLR",0.00717511155300077,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Gran.VCAN","Gran.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8557","Mono","Gran","VCAN","LDLR",0.00866266449702217,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Mono.VCAN","Gran.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8558","DC","HSPC","VCAN","LDLR",0.000224136210502945,0,"VCAN_LDLR","VCAN - LDLR","","healthy","DC.VCAN","HSPC.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8559","Gran","HSPC","VCAN","LDLR",0.000998987854420442,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Gran.VCAN","HSPC.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8560","Mono","HSPC","VCAN","LDLR",0.00120765675315826,0,"VCAN_LDLR","VCAN - LDLR","","healthy","Mono.VCAN","HSPC.LDLR",6.79281526621862e-20,0.118309781225986,42.7760311576181,39.0532078295459,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8561","B","B","HLA-DRB1","CD37",0.248054358506575,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","B.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8562","DC","B","HLA-DRB1","CD37",0.277424744857512,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","B.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8563","Gran","B","HLA-DRB1","CD37",0.180560593134035,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Gran.HLA-DRB1","B.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8564","HSPC","B","HLA-DRB1","CD37",0.113054060437604,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","HSPC.HLA-DRB1","B.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8565","Mono","B","HLA-DRB1","CD37",0.198968933650741,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Mono.HLA-DRB1","B.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8566","B","DC","HLA-DRB1","CD37",0.145824644003401,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","DC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8567","DC","DC","HLA-DRB1","CD37",0.165758998088152,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","DC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8568","Gran","DC","HLA-DRB1","CD37",0.102360321325229,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Gran.HLA-DRB1","DC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8569","Mono","DC","HLA-DRB1","CD37",0.113904275353994,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Mono.HLA-DRB1","DC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8570","DC","Gran","HLA-DRB1","CD37",0.0932661499383313,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","Gran.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8571","B","HSPC","HLA-DRB1","CD37",0.108237134275147,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","HSPC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8572","DC","HSPC","HLA-DRB1","CD37",0.123777822175965,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","HSPC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8573","Mono","HSPC","HLA-DRB1","CD37",0.0837379098634825,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Mono.HLA-DRB1","HSPC.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8574","B","Mono","HLA-DRB1","CD37",0.156185600997198,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","Mono.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8575","DC","Mono","HLA-DRB1","CD37",0.177242412119303,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","Mono.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8576","Gran","Mono","HLA-DRB1","CD37",0.11003090795119,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Gran.HLA-DRB1","Mono.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8577","Mono","Mono","HLA-DRB1","CD37",0.12232204870074,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Mono.HLA-DRB1","Mono.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8578","B","NK","HLA-DRB1","CD37",0.0847421085753363,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","NK.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8579","DC","NK","HLA-DRB1","CD37",0.0972773675045236,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","NK.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8580","B","T","HLA-DRB1","CD37",0.106969860482459,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","B.HLA-DRB1","T.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8581","DC","T","HLA-DRB1","CD37",0.122353558213499,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","DC.HLA-DRB1","T.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8582","Mono","T","HLA-DRB1","CD37",0.0827308693404942,0,"HLA-DRB1_CD37","HLA-DRB1 - CD37","","healthy","Mono.HLA-DRB1","T.CD37",0,-0.84919843195505,49.847496598001,65.2514670552558,5.82857138288798e-80,-0.165918303759399,74.3371967528506,73.021936906778,"down","down","down_down","down"
"8583","Mono","B","HLA-C","CD53",0.0509380486020723,0,"HLA-C_CD53","HLA-C - CD53","","healthy","Mono.HLA-C","B.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8584","NK","B","HLA-C","CD53",0.0604466996556452,0,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","B.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8585","T","B","HLA-C","CD53",0.0551280361684628,0,"HLA-C_CD53","HLA-C - CD53","","healthy","T.HLA-C","B.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8586","Mono","DC","HLA-C","CD53",0.05323457533463,0,"HLA-C_CD53","HLA-C - CD53","","healthy","Mono.HLA-C","DC.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8587","NK","DC","HLA-C","CD53",0.0631433989852064,0,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","DC.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8588","T","DC","HLA-C","CD53",0.0576020019535447,0,"HLA-C_CD53","HLA-C - CD53","","healthy","T.HLA-C","DC.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8589","NK","Gran","HLA-C","CD53",0.0505787536797985,0.01,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","Gran.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8590","DC","Mono","HLA-C","CD53",0.0468979869971509,0,"HLA-C_CD53","HLA-C - CD53","","healthy","DC.HLA-C","Mono.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8591","Mono","Mono","HLA-C","CD53",0.0534051630890251,0,"HLA-C_CD53","HLA-C - CD53","","healthy","Mono.HLA-C","Mono.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8592","NK","Mono","HLA-C","CD53",0.063343614708842,0,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","Mono.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8593","T","Mono","HLA-C","CD53",0.0577857307294623,0,"HLA-C_CD53","HLA-C - CD53","","healthy","T.HLA-C","Mono.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8594","Mono","NK","HLA-C","CD53",0.0543016407081398,0,"HLA-C_CD53","HLA-C - CD53","","healthy","Mono.HLA-C","NK.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8595","NK","NK","HLA-C","CD53",0.0643955733882232,0,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","NK.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8596","T","NK","HLA-C","CD53",0.0587511781479368,0,"HLA-C_CD53","HLA-C - CD53","","healthy","T.HLA-C","NK.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8597","NK","T","HLA-C","CD53",0.0465273817847687,0.02,"HLA-C_CD53","HLA-C - CD53","","healthy","NK.HLA-C","T.CD53",0,0.253895814934135,92.7596077143259,93.8994131778977,3.53821202844242e-35,0.073018084639308,49.5377973816339,40.9160726241582,"up","up","up_up","up"
"8598","B","B","FAM3C","CLEC2D",0.00547263397152974,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","B.FAM3C","B.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8599","Ery","B","FAM3C","CLEC2D",0.0013174331453379,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","Ery.FAM3C","B.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8600","HSPC","B","FAM3C","CLEC2D",0.000629362335982594,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","HSPC.FAM3C","B.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8601","B","Ery","FAM3C","CLEC2D",1.02014606681766e-05,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","B.FAM3C","Ery.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8602","B","HSPC","FAM3C","CLEC2D",0.000200553387684763,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","B.FAM3C","HSPC.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8603","Ery","HSPC","FAM3C","CLEC2D",4.80858922712832e-05,0.03,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","Ery.FAM3C","HSPC.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8604","B","NK","FAM3C","CLEC2D",0.00121502266610176,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","B.FAM3C","NK.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8605","Ery","NK","FAM3C","CLEC2D",0.000291546072732726,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","Ery.FAM3C","NK.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8606","HSPC","NK","FAM3C","CLEC2D",0.000139202302505015,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","HSPC.FAM3C","NK.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8607","B","T","FAM3C","CLEC2D",0.00602093232903001,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","B.FAM3C","T.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8608","Ery","T","FAM3C","CLEC2D",0.00145003258589294,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","Ery.FAM3C","T.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8609","HSPC","T","FAM3C","CLEC2D",0.000692755596454071,0,"FAM3C_CLEC2D","FAM3C - CLEC2D","","healthy","HSPC.FAM3C","T.CLEC2D",NA,NA,NA,NA,7.01005027930188e-07,-0.0809949501081749,20.2806062596781,20.5624040014178,NA,"down","NA_down","down"
"8610","DC","B","MIF","TNFRSF14",0.00983302310458967,0,"MIF_TNFRSF14","MIF - TNFRSF14","","healthy","DC.MIF","B.TNFRSF14",0.000770023078807078,0.0585683923126727,78.1474355966402,69.6034027805128,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8611","Ery","B","MIF","TNFRSF14",0.0117424859378344,0,"MIF_TNFRSF14","MIF - TNFRSF14","","healthy","Ery.MIF","B.TNFRSF14",0.000770023078807078,0.0585683923126727,78.1474355966402,69.6034027805128,NA,NA,NA,NA,"up",NA,"up_NA","up"
"8612","Gran","B","MIF","TNFRSF14",0.0112672739845935,0,"MIF_TNFRSF14","MIF - TNFRSF14","","healthy","Gran.MIF","B.TNFRSF14",0.000770023078807078,0.0585683923126727,78.1474355966402,69.6034027805128,NA,NA,NA,NA,"up",NA,"up_NA","up"
